Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
couples costumes,0.38,246000,-,201000,0.34,-,-,-,22200,18100,18100,27100,33100,33100,22200,40500,1500000,550000,110000,40500
fredricks,0.35,550000,-,450000,0.24,-,-,-,368000,368000,368000,450000,550000,550000,550000,550000,550000,450000,368000,368000
promgirl,0.34,90500,-,60500,0.27,-,-,-,33100,90500,135000,165000,110000,90500,33100,27100,27100,40500,18100,12100
ugly christmas sweaters,0.37,49500,-,40500,0.34,-,-,-,1900,1600,1300,4400,4400,8100,301000,165000,22200,6600,2900,1600
g star,0.51,1830000,-,135000,0.78,-,-,-,90500,110000,110000,135000,135000,135000,201000,201000,135000,110000,110000,90500
marchesa,0.5,165000,-,49500,1.29,-,-,-,40500,49500,60500,60500,74000,74000,40500,40500,40500,60500,40500,27100
cache dresses,0.27,33100,-,27100,0.63,-,-,-,22200,33100,40500,49500,40500,33100,22200,22200,18100,18100,14800,18100
bali bras,1,40500,-,33100,2.33,-,-,-,40500,33100,33100,33100,33100,33100,27100,33100,27100,27100,40500,33100
catos,0.14,135000,-,74000,0.25,-,-,-,74000,90500,90500,90500,74000,74000,74000,74000,60500,60500,60500,60500
onesie,0.59,450000,-,301000,0.73,-,-,-,246000,246000,246000,301000,301000,368000,368000,301000,301000,301000,246000,246000
harem pants,0.73,110000,-,40500,0.78,-,-,-,49500,49500,49500,60500,40500,40500,27100,33100,60500,40500,33100,27100
junior dresses,0.95,301000,-,246000,0.96,-,-,-,201000,301000,301000,368000,301000,301000,246000,246000,246000,246000,201000,201000
rockettes,0.15,135000,-,110000,0.85,-,-,-,40500,40500,40500,40500,40500,60500,301000,368000,135000,90500,60500,40500
girls dresses,0.88,1830000,-,1000000,0.97,-,-,-,823000,823000,1000000,1220000,1220000,1220000,823000,1000000,1000000,823000,823000,823000
wedding veils,0.58,165000,-,110000,0.72,-,-,-,110000,110000,110000,135000,110000,135000,60500,74000,90500,90500,110000,110000
roberto cavalli,0.79,301000,-,49500,1.04,-,-,-,49500,49500,49500,60500,60500,49500,60500,49500,49500,49500,40500,49500
winter coats,0.91,368000,-,201000,1.49,-,-,-,40500,33100,40500,90500,165000,301000,550000,550000,368000,201000,135000,74000
infant halloween costumes,0.76,33100,-,27100,0.54,-,-,-,5400,2900,1900,2900,2400,4400,8100,12100,110000,110000,60500,14800
sherri hill prom dresses,0.5,33100,-,27100,0.53,-,-,-,9900,22200,49500,74000,60500,49500,9900,8100,5400,4400,2400,2400
naartjie,0.06,33100,-,22200,0.17,-,-,-,18100,22200,22200,33100,27100,22200,18100,22200,22200,22200,27100,18100
fox clothing,0.66,110000,-,60500,0.69,-,-,-,40500,49500,49500,60500,60500,60500,90500,90500,60500,60500,60500,60500
corset tops,0.94,49500,-,40500,0.76,-,-,-,33100,33100,40500,49500,40500,40500,27100,27100,60500,40500,27100,22200
william rast,0.71,60500,-,40500,0.93,-,-,-,22200,40500,22200,33100,33100,49500,110000,40500,33100,40500,33100,33100
tea collection,0.63,60500,-,40500,0.55,-,-,-,33100,33100,40500,49500,49500,40500,40500,49500,40500,49500,49500,40500
nursing bras,1,135000,-,74000,1.76,-,-,-,74000,74000,74000,90500,90500,110000,74000,74000,74000,74000,90500,74000
cheap bridesmaid dresses,0.98,74000,-,40500,1.06,-,-,-,40500,40500,40500,49500,49500,60500,27100,33100,33100,33100,33100,40500
string bikini,0.59,201000,-,74000,0.68,-,-,-,90500,90500,74000,90500,74000,74000,74000,74000,74000,74000,90500,90500
cosplay costumes,0.61,110000,-,60500,0.51,-,-,-,60500,49500,49500,49500,49500,60500,40500,40500,135000,90500,60500,49500
leotards,0.7,550000,-,301000,0.8,-,-,-,201000,201000,201000,301000,301000,301000,246000,301000,450000,368000,301000,201000
j brand,0.97,165000,-,90500,1.91,-,-,-,90500,90500,110000,110000,90500,90500,90500,90500,90500,90500,90500,60500
christopher banks,0.24,90500,-,90500,0.17,-,-,-,74000,90500,90500,90500,74000,74000,110000,110000,74000,74000,60500,60500
rebecca taylor,0.91,74000,-,40500,2.19,-,-,-,-,40500,49500,49500,40500,40500,33100,40500,33100,40500,33100,33100
patagonia outlet,0.84,22200,-,18100,0.93,-,-,-,12100,12100,12100,18100,22200,33100,40500,33100,18100,12100,9900,6600
cami secret,0.75,33100,-,27100,0.43,-,-,-,12100,12100,12100,14800,12100,22200,27100,27100,33100,33100,60500,40500
halloween masks,0.49,90500,-,60500,0.37,-,-,-,18100,14800,14800,18100,18100,18100,14800,33100,368000,135000,49500,27100
life uniform,0.35,49500,-,40500,0.36,-,-,-,40500,40500,40500,49500,40500,49500,40500,33100,40500,40500,40500,33100
tibi,0.43,1500000,-,90500,1.5,-,-,-,90500,110000,110000,135000,110000,90500,90500,90500,74000,74000,90500,90500
halloween ideas,0.31,1500000,-,1000000,0.48,-,-,-,74000,49500,40500,49500,74000,110000,90500,165000,9140000,2740000,550000,165000
ag jeans,0.99,40500,-,33100,1.92,-,-,-,27100,33100,33100,40500,33100,40500,40500,40500,33100,33100,22200,22200
bcbgmaxazria,0.62,165000,-,90500,0.63,-,-,-,74000,90500,90500,110000,110000,110000,90500,110000,74000,74000,74000,74000
tadashi shoji,1,40500,-,33100,1.24,-,-,-,27100,33100,40500,40500,40500,40500,22200,27100,27100,27100,22200,22200
members only jacket,0.58,27100,-,27100,0.5,-,-,-,18100,22200,22200,27100,27100,33100,33100,33100,33100,22200,18100,14800
tutus,0.66,201000,-,110000,0.51,-,-,-,90500,90500,90500,135000,110000,110000,74000,110000,201000,135000,90500,90500
discount dance supply,0.55,27100,-,27100,0.52,-,-,-,22200,27100,22200,27100,27100,33100,22200,27100,27100,33100,22200,14800
dress stores,0.49,1500000,-,673000,0.88,-,-,-,450000,673000,823000,1220000,1000000,1000000,450000,450000,673000,550000,450000,450000
plus size cocktail dresses,1,60500,-,49500,1.12,-,-,-,40500,49500,49500,60500,49500,49500,27100,40500,40500,49500,49500,40500
lace wedding dresses,0.44,110000,-,74000,0.83,-,-,-,-,110000,90500,74000,74000,110000,49500,60500,60500,60500,60500,60500
jovani prom dresses,0.57,40500,-,33100,0.54,-,-,-,9900,22200,49500,90500,74000,74000,22200,14800,9900,6600,4400,4400
first communion dresses,1,49500,-,33100,0.88,-,-,-,-,27100,74000,110000,74000,74000,12100,14800,14800,12100,9900,6600
designer dresses,0.76,823000,-,301000,1.24,-,-,-,246000,246000,301000,368000,368000,368000,246000,301000,301000,301000,301000,301000
off the shoulder tops,0.87,40500,-,33100,0.73,-,-,-,33100,33100,33100,40500,33100,33100,22200,27100,33100,27100,22200,27100
halloween costumes for couples,0.35,135000,-,110000,0.31,-,-,-,9900,5400,4400,5400,8100,9900,8100,14800,823000,301000,60500,18100
cheap t shirts,0.99,165000,-,110000,1.74,-,-,-,110000,110000,110000,135000,110000,110000,90500,90500,110000,110000,110000,110000
bridesmaid,0.35,3350000,-,1830000,1,-,-,-,-,3350000,1830000,1830000,1830000,2240000,1220000,1220000,1500000,1500000,1500000,1500000
lady gaga halloween costume,0.63,33100,-,27100,0.36,-,-,-,1900,1900,1000,1300,1900,1600,1600,8100,135000,110000,27100,8100
parka,0.5,2740000,-,301000,1.32,-,-,-,90500,90500,110000,201000,301000,550000,673000,450000,368000,246000,165000,110000
gowns,0.69,1830000,-,1220000,0.99,-,-,-,-,-,1000000,1220000,1220000,1500000,1000000,1000000,1220000,1000000,1000000,1000000
old navy store hours,0.19,22200,-,18100,0.1,-,-,-,22200,27100,18100,18100,9900,12100,33100,27100,22200,12100,18100,14800
minnie mouse costume,0.75,60500,-,40500,0.48,-,-,-,12100,12100,12100,14800,14800,22200,18100,22200,201000,90500,33100,14800
micro bikinis,0.33,368000,-,135000,0.24,-,-,-,135000,110000,110000,135000,110000,135000,110000,110000,110000,110000,135000,135000
sequin dresses,0.85,201000,-,135000,0.97,-,-,-,90500,110000,135000,201000,165000,201000,246000,165000,165000,135000,74000,49500
christening,0.65,1220000,-,550000,1.11,-,-,-,-,550000,550000,673000,550000,673000,368000,450000,550000,550000,550000,450000
belly band,0.72,110000,-,74000,0.89,-,-,-,60500,60500,60500,74000,74000,90500,74000,74000,74000,60500,74000,60500
used wedding dresses,0.58,49500,-,40500,0.8,-,-,-,33100,33100,33100,49500,40500,60500,27100,33100,33100,33100,33100,33100
hawaiian shirts,0.94,110000,-,74000,1.49,-,-,-,110000,90500,74000,90500,74000,74000,74000,60500,74000,74000,90500,90500
petite dresses,1,165000,-,110000,1.15,-,-,-,110000,110000,135000,135000,110000,110000,74000,74000,90500,90500,90500,90500
bari jay,0.33,49500,-,33100,0.6,-,-,-,27100,33100,40500,49500,49500,49500,27100,27100,27100,27100,22200,22200
baby girl clothes,0.98,110000,-,74000,1.03,-,-,-,60500,60500,60500,90500,90500,90500,60500,74000,74000,60500,60500,49500
lrg clothing,0.63,33100,-,22200,1.18,-,-,-,27100,22200,18100,22200,22200,22200,33100,27100,22200,22200,22200,18100
one piece swimsuits,1,135000,-,110000,1.25,-,-,-,165000,165000,135000,135000,110000,110000,49500,49500,49500,49500,74000,135000
wildfox,0.67,135000,-,49500,1.21,-,-,-,49500,40500,49500,49500,49500,60500,49500,49500,40500,33100,33100,33100
couple costumes,0.37,246000,-,201000,0.32,-,-,-,22200,14800,14800,22200,27100,33100,22200,33100,1500000,550000,110000,33100
one shoulder dresses,0.86,246000,-,165000,0.96,-,-,-,135000,201000,201000,246000,201000,201000,110000,135000,135000,135000,110000,110000
ex officio,0.82,74000,-,49500,1.19,-,-,-,49500,49500,49500,49500,40500,49500,40500,40500,40500,40500,49500,49500
shapewear,0.92,165000,-,90500,1.58,-,-,-,-,110000,110000,110000,90500,90500,74000,74000,90500,90500,90500,110000
catwoman costume,0.45,60500,-,33100,0.31,-,-,-,14800,9900,8100,9900,12100,14800,9900,12100,165000,74000,22200,12100
halloween costumes for women,0.56,165000,-,110000,0.48,-,-,-,14800,8100,8100,8100,8100,12100,9900,22200,1000000,368000,74000,22200
nursing uniforms,0.9,135000,-,90500,1.73,-,-,-,60500,60500,74000,90500,90500,110000,74000,74000,90500,90500,90500,74000
girls clothing,0.74,1220000,-,823000,0.97,-,-,-,-,550000,673000,1000000,823000,1000000,823000,823000,823000,673000,673000,550000
miraclesuit,1,60500,-,49500,3.12,-,-,-,90500,74000,49500,60500,49500,40500,27100,27100,22200,27100,49500,74000
football jerseys,0.68,301000,-,201000,0.83,-,-,-,90500,90500,110000,110000,165000,246000,368000,368000,301000,368000,246000,165000
columbia clothing,0.75,60500,-,40500,0.7,-,-,-,33100,33100,27100,33100,40500,49500,74000,60500,49500,40500,33100,27100
queen of hearts costume,0.71,40500,-,27100,0.44,-,-,-,2900,3600,2900,5400,5400,6600,4400,8100,165000,74000,22200,8100
perkins restaurant,0.3,33100,-,33100,0.59,-,-,-,40500,27100,27100,33100,27100,33100,33100,40500,33100,27100,27100,33100
pointe shoes,0.35,90500,-,60500,0.88,-,-,-,49500,49500,49500,60500,60500,74000,60500,60500,60500,60500,49500,40500
body magic,0.66,90500,-,40500,0.69,-,-,-,27100,33100,33100,40500,40500,40500,33100,40500,49500,49500,49500,49500
carhartt pants,1,40500,-,22200,2.04,-,-,-,14800,14800,14800,18100,18100,27100,49500,40500,27100,18100,14800,12100
short dresses,0.82,823000,-,450000,0.95,-,-,-,301000,450000,550000,673000,550000,550000,301000,301000,368000,368000,301000,246000
bomber jacket,0.79,201000,-,90500,1.18,-,-,-,40500,40500,49500,74000,90500,135000,201000,201000,135000,90500,74000,49500
flapper costume,0.89,60500,-,40500,0.51,-,-,-,9900,12100,12100,22200,22200,22200,18100,22200,246000,74000,22200,12100
cheap costumes,0.91,246000,-,165000,0.59,-,-,-,40500,40500,40500,74000,60500,74000,49500,74000,1000000,368000,90500,49500
snowboard jackets,0.88,201000,-,135000,1.19,-,-,-,18100,12100,18100,60500,135000,246000,368000,301000,165000,74000,49500,33100
mek jeans,0.84,22200,-,18100,0.68,-,-,-,12100,14800,18100,18100,22200,22200,27100,27100,22200,18100,18100,14800
monokini swimsuits,1,22200,-,18100,0.91,-,-,-,33100,40500,27100,27100,22200,14800,5400,6600,5400,6600,12100,22200
trendy plus size clothing,0.95,27100,-,27100,1.01,-,-,-,27100,27100,27100,33100,27100,27100,22200,18100,22200,22200,22200,22200
buzz lightyear costume,0.77,40500,-,27100,0.55,-,-,-,-,4400,5400,8100,6600,9900,14800,18100,135000,60500,27100,12100
alfred angelo wedding dresses,0.45,27100,-,22200,0.46,-,-,-,27100,22200,22200,27100,27100,40500,18100,18100,18100,8100,8100,8100
2010 halloween costumes,0.24,301000,-,246000,0.45,-,-,-,1600,1600,1900,2400,4400,9900,12100,110000,1830000,823000,201000,40500
onesies,0.62,450000,-,301000,0.78,-,-,-,246000,246000,246000,368000,301000,368000,368000,301000,301000,301000,246000,246000
cheap maternity clothes,1,33100,-,22200,1.23,-,-,-,18100,22200,22200,27100,27100,22200,18100,18100,18100,18100,18100,18100
modest swimwear,1,33100,-,27100,0.83,-,-,-,60500,49500,40500,40500,27100,22200,9900,9900,9900,12100,22200,40500
saree,0.32,4090000,-,368000,0.29,-,-,-,301000,368000,368000,450000,368000,450000,368000,368000,450000,368000,301000,301000
tiaras,0.25,823000,-,368000,0.8,-,-,-,550000,368000,450000,450000,450000,550000,301000,246000,301000,246000,301000,368000
juniors dresses,0.92,301000,-,246000,0.94,-,-,-,246000,301000,301000,301000,301000,301000,246000,246000,201000,201000,201000,201000
hickey freeman,0.68,22200,-,22200,0.6,-,-,-,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200,18100,14800
bcbg outlet,0.78,27100,-,18100,0.55,-,-,-,14800,18100,22200,22200,18100,18100,18100,22200,18100,18100,14800,14800
apple bottoms,0.46,135000,-,74000,0.47,-,-,-,60500,60500,60500,90500,74000,74000,74000,90500,90500,74000,74000,74000
toe socks,0.84,90500,-,74000,1.02,-,-,-,49500,60500,60500,74000,74000,90500,135000,90500,74000,60500,49500,49500
hip hop clothing,0.76,135000,-,74000,0.69,-,-,-,60500,60500,60500,90500,90500,74000,74000,74000,74000,74000,74000,60500
imaginary foundation,0.34,22200,-,14800,0.63,-,-,-,12100,12100,14800,14800,14800,14800,18100,18100,14800,14800,18100,12100
renaissance costumes,0.79,74000,-,60500,0.49,-,-,-,40500,60500,60500,60500,60500,49500,33100,49500,135000,110000,74000,49500
snooki costume,0.33,27100,-,22200,0.26,-,-,-,1000,1000,1600,2400,2900,6600,3600,18100,165000,60500,12100,1600
tube tops,0.7,110000,-,60500,0.78,-,-,-,74000,74000,60500,74000,49500,49500,33100,33100,60500,74000,60500,74000
bathing suit,0.84,4090000,-,2740000,1.11,-,-,-,4090000,4090000,3350000,4090000,4090000,2740000,1500000,1220000,1220000,1500000,2240000,3350000
robes,0.63,6120000,-,1000000,1.15,-,-,-,823000,823000,823000,1000000,1000000,1220000,1500000,1220000,1220000,823000,823000,673000
tea length wedding dresses,0.92,33100,-,22200,0.9,-,-,-,22200,22200,27100,27100,27100,33100,14800,18100,18100,18100,18100,18100
renaissance clothing,0.73,90500,-,74000,0.52,-,-,-,49500,74000,74000,74000,74000,60500,40500,60500,135000,135000,74000,60500
mad hatter costumes,0.7,60500,-,40500,0.46,-,-,-,5400,4400,4400,6600,6600,8100,4400,9900,301000,135000,33100,14800
jumpin jammerz,0.12,18100,-,12100,0.23,-,-,-,9900,2400,2900,5400,12100,74000,22200,12100,6600,4400,2900,1900
tinkerbell costume,0.74,60500,-,40500,0.44,-,-,-,9900,8100,8100,12100,9900,12100,12100,14800,201000,110000,40500,18100
sweater vest,0.65,135000,-,110000,1.12,-,-,-,49500,60500,60500,90500,90500,165000,201000,165000,165000,110000,74000,49500
modest dresses,0.78,135000,-,110000,0.6,-,-,-,90500,110000,135000,165000,135000,135000,74000,90500,90500,90500,90500,90500
destination wedding dresses,0.96,27100,-,18100,0.96,-,-,-,18100,18100,18100,22200,22200,27100,12100,12100,14800,14800,18100,18100
avatar costume,0.44,49500,-,33100,0.4,-,-,-,4400,4400,5400,6600,5400,8100,8100,18100,201000,90500,33100,22200
funny halloween costume ideas,0.19,74000,-,60500,0.36,-,-,-,2900,1900,1900,2400,3600,4400,4400,9900,550000,110000,22200,6600
homecoming dresses 2011,0.89,12100,-,12100,0.78,-,-,-,18100,14800,9900,8100,8100,12100,4400,3600,9900,27100,12100,3600
lace dress,0.65,450000,-,246000,0.95,-,-,-,246000,301000,301000,301000,246000,301000,201000,246000,201000,165000,165000,135000
costumes for kids,0.85,1000000,-,673000,0.55,-,-,-,201000,201000,201000,301000,301000,301000,246000,301000,2740000,1830000,673000,301000
salwar kameez,0.6,368000,-,49500,0.29,-,-,-,49500,49500,49500,49500,49500,49500,49500,49500,60500,60500,60500,49500
menswarehouse,0.19,22200,-,22200,0.13,-,-,-,27100,40500,40500,22200,18100,18100,22200,18100,12100,14800,12100,14800
landau scrubs,1,14800,-,14800,2.9,-,-,-,12100,12100,9900,14800,14800,18100,12100,14800,18100,18100,18100,18100
armani suits,0.74,60500,-,22200,0.81,-,-,-,22200,27100,22200,27100,27100,27100,27100,27100,22200,22200,22200,22200
plus size swimsuits,1,135000,-,110000,1.84,-,-,-,201000,165000,110000,135000,110000,90500,40500,40500,49500,60500,90500,165000
wrap dress,0.78,135000,-,90500,1.33,-,-,-,110000,110000,110000,110000,90500,90500,74000,74000,74000,74000,74000,74000
suits for men,0.83,1000000,-,550000,1.64,-,-,-,450000,550000,550000,673000,550000,550000,550000,450000,450000,450000,450000,450000
prom girl,0.22,165000,-,135000,0.44,-,-,-,74000,165000,301000,368000,201000,165000,49500,49500,60500,90500,40500,27100
hippie clothes,0.81,110000,-,60500,0.58,-,-,-,49500,60500,60500,60500,60500,60500,49500,49500,110000,60500,60500,49500
overalls,0.74,550000,-,301000,1.37,-,-,-,201000,201000,201000,246000,301000,301000,450000,301000,450000,301000,201000,165000
bergdorf,0.12,246000,-,201000,0.15,-,-,-,201000,165000,165000,201000,201000,246000,246000,201000,165000,201000,165000,165000
10 deep,0.38,90500,-,49500,0.83,-,-,-,49500,49500,60500,74000,60500,60500,60500,49500,49500,40500,40500,40500
bb dakota,0.71,60500,-,49500,1.38,-,-,-,27100,33100,33100,49500,40500,49500,60500,60500,49500,49500,49500,33100
511 tactical,0.63,33100,-,27100,1.39,-,-,-,27100,27100,22200,33100,27100,27100,33100,27100,27100,22200,22200,18100
semi formal dresses,0.79,60500,-,40500,1.09,-,-,-,27100,40500,49500,60500,60500,74000,49500,60500,49500,40500,27100,22200
baptism gifts,1,165000,-,60500,1.32,-,-,-,60500,74000,60500,60500,74000,60500,40500,74000,74000,74000,60500,60500
graphic tees,0.88,90500,-,74000,1.34,-,-,-,90500,74000,74000,90500,90500,74000,74000,74000,60500,74000,74000,74000
tuxedos,0.53,1220000,-,823000,1.27,-,-,-,673000,1000000,1220000,1220000,1000000,1000000,673000,550000,673000,673000,550000,550000
toddler halloween costumes,0.78,60500,-,49500,0.58,-,-,-,4400,2400,1900,3600,3600,6600,12100,14800,201000,246000,90500,18100
fred perry,0.66,1000000,-,49500,0.82,-,-,-,49500,49500,49500,60500,40500,49500,60500,49500,49500,49500,49500,49500
prom dresses under 100,0.92,49500,-,40500,0.71,-,-,-,-,40500,90500,110000,74000,60500,18100,18100,14800,18100,12100,9900
lady gaga costumes,0.14,450000,-,246000,0.36,-,-,-,90500,90500,74000,110000,246000,110000,90500,110000,673000,1500000,110000,74000
black dresses,0.79,1000000,-,673000,1.02,-,-,-,450000,550000,673000,823000,673000,823000,550000,550000,673000,550000,450000,450000
medical scrubs,0.97,135000,-,110000,1.65,-,-,-,90500,90500,90500,135000,135000,135000,90500,110000,135000,110000,135000,110000
rockabilly clothing,0.64,74000,-,33100,0.41,-,-,-,33100,33100,33100,40500,40500,40500,33100,33100,40500,33100,33100,33100
wesc,0.32,450000,-,74000,0.99,-,-,-,49500,49500,60500,74000,74000,74000,74000,74000,74000,74000,60500,60500
rogue status,0.52,40500,-,33100,0.61,-,-,-,22200,27100,27100,27100,27100,33100,40500,40500,40500,40500,49500,49500
modest wedding dresses,0.73,40500,-,33100,0.43,-,-,-,33100,33100,33100,40500,40500,49500,27100,33100,33100,33100,33100,33100
pin up clothing,0.54,135000,-,90500,0.42,-,-,-,74000,74000,74000,74000,74000,74000,60500,74000,165000,110000,60500,60500
urbn,0.06,33100,-,18100,0.49,-,-,-,14800,18100,18100,22200,18100,18100,18100,22200,18100,14800,14800,14800
scary halloween costumes,0.5,33100,-,22200,0.38,-,-,-,3600,2400,2400,2900,2400,2900,2900,6600,135000,74000,18100,6600
boyfriend jeans,0.93,90500,-,33100,1.56,-,-,-,33100,27100,33100,40500,33100,27100,22200,27100,33100,33100,33100,27100
leifsdottir,0.65,22200,-,18100,1.01,-,-,-,18100,18100,18100,22200,22200,18100,14800,14800,14800,14800,14800,14800
cosabella,0.94,110000,-,27100,2.68,-,-,-,27100,27100,22200,27100,27100,27100,27100,22200,22200,22200,22200,22200
short prom dresses 2011,0.82,22200,-,14800,0.92,-,-,-,4400,14800,33100,49500,33100,33100,9900,6600,4400,3600,880,390
faded glory,0.72,49500,-,40500,0.42,-,-,-,40500,40500,33100,40500,33100,40500,49500,49500,40500,33100,40500,40500
betsey johnson dresses,0.62,33100,-,27100,0.74,-,-,-,14800,22200,33100,40500,27100,27100,22200,22200,27100,33100,22200,22200
steadicam,0.33,201000,-,49500,0.68,-,-,-,49500,49500,49500,60500,49500,60500,49500,49500,49500,49500,49500,49500
discount wedding dresses,0.94,60500,-,40500,1.04,-,-,-,33100,27100,33100,49500,49500,60500,33100,33100,40500,40500,40500,40500
faux fur vest,0.78,27100,-,27100,0.98,-,-,-,2900,2400,3600,8100,14800,33100,74000,60500,49500,40500,18100,4400
boutiques,0.45,823000,-,301000,0.77,-,-,-,-,-,368000,450000,368000,368000,246000,301000,246000,246000,246000,246000
wizard of oz costumes,0.88,33100,-,22200,0.53,-,-,-,5400,6600,8100,9900,9900,14800,14800,14800,110000,60500,22200,9900
maternity clothing,0.98,823000,-,450000,1.3,-,-,-,450000,450000,550000,550000,550000,550000,450000,450000,450000,450000,450000,368000
coveralls,0.83,368000,-,246000,1.45,-,-,-,165000,165000,165000,246000,246000,301000,368000,301000,450000,246000,201000,165000
cardigan sweaters,0.65,450000,-,368000,1.31,-,-,-,-,201000,201000,301000,368000,550000,823000,673000,450000,301000,246000,165000
ahh bra reviews,0.6,14800,-,9900,0.51,-,-,-,18100,18100,14800,12100,8100,12100,8100,6600,8100,6600,3600,3600
junior bridesmaid dresses,1,27100,-,22200,1.02,-,-,-,22200,22200,22200,27100,27100,33100,14800,14800,14800,14800,18100,18100
club clothes,0.69,201000,-,135000,0.82,-,-,-,135000,135000,135000,165000,165000,165000,135000,110000,135000,135000,110000,110000
1920 s fashion,0.18,49500,-,27100,0.66,-,-,-,9900,27100,27100,40500,33100,33100,33100,33100,40500,27100,12100,14800
crop tops,0.58,90500,-,49500,0.74,-,-,-,90500,74000,74000,74000,49500,40500,27100,27100,33100,27100,27100,27100
jessica simpson dresses,0.77,22200,-,18100,0.61,-,-,-,22200,33100,33100,27100,22200,14800,12100,12100,9900,9900,9900,9900
tunics,0.82,450000,-,246000,1.15,-,-,-,201000,246000,246000,301000,301000,301000,246000,246000,246000,201000,201000,165000
raincoats,0.86,450000,-,201000,1.18,-,-,-,110000,165000,201000,246000,201000,165000,246000,246000,301000,246000,165000,135000
princess peach costume,0.43,22200,-,14800,0.37,-,-,-,2900,2400,1900,2900,3600,6600,6600,8100,90500,40500,12100,5400
carhartt coats,1,33100,-,27100,1.87,-,-,-,3600,4400,6600,14800,22200,40500,110000,60500,27100,12100,6600,3600
impression bridal,0.16,33100,-,22200,0.4,-,-,-,-,18100,22200,33100,27100,33100,14800,22200,22200,22200,22200,18100
wedding dresses vera wang,0.28,165000,-,90500,0.83,-,-,-,74000,74000,90500,90500,90500,135000,74000,90500,90500,74000,90500,90500
long sleeve dresses,0.92,135000,-,90500,1.04,-,-,-,60500,74000,74000,110000,110000,135000,135000,110000,110000,74000,49500,40500
plaid shirts,0.6,90500,-,60500,1.21,-,-,-,49500,49500,49500,60500,60500,60500,74000,74000,74000,60500,60500,49500
mens dress shirts,0.95,74000,-,60500,2.19,-,-,-,60500,60500,49500,74000,60500,74000,74000,60500,60500,49500,49500,40500
rock revival jeans,1,18100,-,14800,0.94,-,-,-,9900,12100,14800,18100,18100,22200,22200,18100,14800,12100,9900,8100
oobi,0.04,40500,-,22200,0.23,-,-,-,27100,22200,22200,27100,22200,22200,22200,18100,18100,22200,22200,22200
plus size bathing suits,1,165000,-,110000,1.68,-,-,-,246000,201000,135000,165000,135000,110000,40500,40500,49500,60500,90500,165000
guayabera,0.82,74000,-,33100,1.08,-,-,-,49500,40500,33100,33100,27100,27100,22200,22200,33100,33100,33100,40500
dickies pants,1,60500,-,40500,1.47,-,-,-,40500,33100,40500,49500,40500,49500,40500,40500,40500,40500,49500,40500
sarees,0.36,3350000,-,301000,0.3,-,-,-,301000,301000,301000,368000,368000,368000,301000,301000,368000,301000,301000,301000
english laundry,0.71,22200,-,14800,0.75,-,-,-,12100,14800,14800,14800,14800,14800,22200,18100,14800,14800,18100,12100
mantel,0.45,2240000,-,550000,1.24,-,-,-,450000,450000,450000,673000,673000,673000,673000,673000,673000,550000,450000,450000
brazilian bikinis,0.87,90500,-,40500,0.68,-,-,-,49500,60500,49500,60500,49500,49500,33100,27100,33100,33100,49500,40500
carhartt jackets,1,60500,-,40500,1.89,-,-,-,6600,6600,9900,18100,33100,49500,135000,90500,40500,22200,12100,6600
hartstrings,0.42,14800,-,14800,0.26,-,-,-,12100,9900,14800,22200,14800,14800,12100,18100,14800,14800,12100,9900
ninja costume,0.42,110000,-,74000,0.45,-,-,-,40500,33100,33100,33100,33100,33100,33100,33100,450000,165000,49500,33100
jovani dresses,0.63,90500,-,60500,0.61,-,-,-,27100,49500,90500,135000,135000,135000,40500,40500,33100,33100,22200,22200
one piece bathing suits,1,110000,-,90500,1.28,-,-,-,165000,165000,110000,135000,110000,90500,40500,40500,49500,49500,74000,110000
bandage dress,0.8,60500,-,33100,0.93,-,-,-,40500,49500,49500,49500,40500,40500,27100,27100,27100,27100,27100,27100
robe,0.53,7480000,-,1220000,1.12,-,-,-,1000000,1000000,1000000,1220000,1220000,1500000,1830000,1500000,1830000,1220000,1000000,823000
thong bikini,0.5,90500,-,40500,0.46,-,-,-,49500,49500,40500,49500,40500,40500,33100,33100,40500,40500,40500,49500
hockey jerseys,0.75,165000,-,110000,0.67,-,-,-,60500,74000,90500,110000,135000,165000,165000,135000,110000,90500,74000,60500
easter dresses,0.93,74000,-,74000,0.95,-,-,-,8100,8100,246000,301000,135000,60500,14800,9900,9900,9900,9900,9900
bridesmaid dresses under 100,1,18100,-,14800,1.16,-,-,-,14800,14800,14800,18100,18100,27100,9900,12100,9900,9900,12100,14800
sundresses for women,1,22200,-,18100,1.1,-,-,-,33100,27100,27100,27100,22200,18100,6600,5400,6600,6600,14800,33100
petite clothing,0.99,165000,-,90500,1.32,-,-,-,90500,90500,110000,135000,110000,110000,90500,90500,90500,90500,90500,90500
bikinis 2011,0.51,201000,-,27100,0.84,-,-,-,74000,60500,49500,60500,33100,18100,3600,2900,1300,880,390,260
knee high socks,0.79,90500,-,60500,1.24,-,-,-,40500,40500,40500,60500,60500,60500,74000,74000,90500,60500,49500,40500
rachel comey,0.64,33100,-,27100,0.79,-,-,-,22200,18100,22200,27100,27100,27100,27100,27100,27100,27100,22200,22200
