Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
ed kosiski,0.06,880,-,880,45.1,-,-,-,320,390,320,590,1000,6600,12,16,28,12,16,16
riverhead correctional facility,0.2,2400,-,2400,0.19,-,-,-,2400,2400,1900,2400,2400,2400,1900,1900,2400,2400,1900,1900
santa clarita mall,0.08,1600,-,1300,0.69,-,-,-,1300,1300,1300,1600,1300,1300,1900,1600,1300,1000,1300,1600
bjs application,0.36,3600,-,3600,0.29,-,-,-,5400,4400,3600,4400,3600,3600,2900,4400,3600,3600,2400,2400
woodbury outlet new jersey,0.27,3600,-,1300,0.16,-,-,-,1000,1300,1300,1000,880,880,1600,1900,1600,1600,1000,1000
woodbury outlet ny,0.22,5400,-,2900,0.59,-,-,-,2900,2400,2400,2400,1900,1900,2900,3600,2900,2400,3600,3600
saint louis mills mall,0.11,12100,-,12100,0.4,-,-,-,8100,6600,6600,9900,9900,9900,18100,18100,12100,9900,12100,14800
westfarms mall stores,0.13,1900,-,1900,0.25,-,-,-,2400,1900,2400,2400,2400,2400,3600,2400,1300,880,1000,1600
caudet,0.13,2900,-,480,1.06,-,-,-,390,390,390,480,480,480,480,590,720,720,590,590
las vegas outlet mall stores,0.33,8100,-,4400,1.08,-,-,-,5400,4400,5400,5400,4400,3600,3600,3600,2900,2900,3600,3600
san marcos prime outlets,0.13,6600,-,5400,0.41,-,-,-,-,3600,2900,3600,3600,4400,8100,9900,5400,5400,8100,8100
roosevelt field mall directions,0.14,1300,-,1300,0.34,-,-,-,1300,1300,1300,1300,880,1000,1900,1600,1000,1300,1600,1600
marksandspencer.co.uk,0.08,12100,-,320,0.1,-,-,-,73,58,46,73,91,390,720,590,590,480,390,390
online catalogue shopping,0.63,9900,-,3600,1.16,-,-,-,2400,2400,2400,4400,4400,4400,5400,6600,4400,4400,3600,2900
outlet mall mebane nc,0.03,1000,-,1000,0.54,-,-,-,720,880,880,1000,880,1000,1600,4400,1300,720,590,320
mebane tanger outlet,0.06,22200,-,22200,0.62,-,-,-,9900,12100,12100,14800,14800,18100,33100,90500,18100,12100,8100,4400
bus to woodbury commons,0.61,3600,-,2400,0.78,-,-,-,2900,3600,2400,2400,1900,1900,2400,2900,2900,2900,2900,2400
online dollar stores,0.68,12100,-,9900,0.62,-,-,-,9900,8100,6600,12100,9900,12100,12100,12100,12100,9900,9900,12100
sams careers,0.51,22200,-,22200,0.33,-,-,-,27100,22200,18100,22200,18100,27100,18100,22200,27100,22200,18100,18100
dillard department store,0.26,9900,-,8100,0.22,-,-,-,-,8100,8100,9900,9900,12100,12100,8100,6600,6600,6600,6600
tulare outlet,0.15,6600,-,6600,0.4,-,-,-,5400,4400,4400,5400,5400,5400,8100,9900,4400,4400,8100,6600
sauder outlet store,0.85,1000,-,1000,0.94,-,-,-,720,720,590,1000,880,1300,1600,1600,1000,1000,1300,880
bjs credit card,0.31,1000,-,1000,13.99,-,-,-,1300,1000,1000,1300,1000,1000,1000,1000,1000,880,880,880
san antonio outlet mall,0.18,1600,-,1300,0.91,-,-,-,1300,1000,880,1600,1000,1000,1300,1300,880,880,1300,1600
tangers outlet riverhead,0.17,390,-,390,1.01,-,-,-,390,390,260,320,260,260,590,590,320,390,480,390
carhartt outlet store,0.96,1300,-,1000,1.27,-,-,-,590,590,590,720,880,1600,3600,2400,1000,590,320,390
dollar store houston,0.15,1600,-,1600,0.67,-,-,-,1600,1600,1900,1900,1600,1900,2400,1600,1900,1300,1600,1300
dillards clothing,0.71,14800,-,14800,0.9,-,-,-,14800,18100,18100,22200,18100,18100,12100,14800,12100,12100,12100,12100
atlanta shopping malls,0.12,18100,-,18100,1.28,-,-,-,14800,14800,14800,22200,18100,18100,18100,18100,18100,14800,18100,22200
premium outlets hagerstown,0.03,1300,-,1300,0.37,-,-,-,1900,1900,1600,1300,1000,1000,1900,1900,720,260,140,110
tanger outlet lancaster pa,0.11,5400,-,5400,0.75,-,-,-,3600,4400,4400,2400,2900,4400,8100,12100,6600,5400,8100,6600
dillards application,0.56,1900,-,1600,0.61,-,-,-,1900,2400,1600,1600,1300,1900,1600,1900,1900,1600,1600,1600
mall of georgia restaurants,0.12,2400,-,2400,1.37,-,-,-,2400,2400,2400,2900,2900,2900,2900,2400,1900,1900,1900,2400
town east mall stores,0.06,1900,-,1900,0.33,-,-,-,2900,2400,2400,2400,1900,1900,2900,1900,1300,1300,1600,1300
bj wholesale locations,0.08,12100,-,12100,0.12,-,-,-,12100,8100,8100,3600,3600,6600,18100,27100,6600,4400,6600,40500
alderwood mall jobs,0.1,480,-,480,0.3,-,-,-,720,590,480,390,480,480,390,480,480,480,390,390
birkenstock seattle,0.82,590,-,480,0.75,-,-,-,720,590,390,390,320,320,480,390,390,480,720,880
kitsap mall jobs,0.07,320,-,320,0.27,-,-,-,-,260,320,390,320,390,260,390,390,320,260,210
woodburry outlet,0.12,2400,-,880,0.59,-,-,-,-,880,720,590,480,590,880,1300,720,880,880,880
online layaway sites,0.72,320,-,320,1.13,-,-,-,260,170,260,210,210,260,390,590,480,480,91,91
dillards travel,0.45,880,-,720,0.46,-,-,-,880,880,720,880,880,1000,720,480,590,720,720,880
bridgepoint apartments san mateo,0.3,480,-,480,0.8,-,-,-,720,480,480,720,480,590,390,480,480,480,480,390
bcbg locations,0.34,3600,-,2400,0.49,-,-,-,1900,2400,2400,2900,1900,2400,2900,2900,2400,2400,2400,2400
denver outlet mall,0.15,1900,-,1300,0.86,-,-,-,1600,1300,1000,1600,1000,1000,1000,1300,1300,1300,1900,1900
tanger outlets tuscola il,0.09,480,-,480,0.47,-,-,-,390,390,390,590,320,210,480,880,480,480,480,480
outlet mall st augustine,0.25,8100,-,8100,0.81,-,-,-,6600,6600,5400,6600,6600,8100,12100,12100,6600,5400,8100,9900
birch run outlet store directory,0.13,590,-,390,0.38,-,-,-,720,260,260,170,390,390,880,590,390,210,320,140
spencers pizza,0.03,1300,-,1300,1.08,-,-,-,1900,1600,1600,1300,1000,1300,880,720,880,720,1000,1300
dollar general job application online,0.47,720,-,590,0.42,-,-,-,880,1000,480,590,260,390,260,480,880,880,720,590
trumbull county dog pound,0.1,480,-,480,0.84,-,-,-,590,390,480,590,480,590,590,480,390,390,390,480
san mateo times obituaries,0.31,590,-,590,0.1,-,-,-,590,480,480,590,590,590,480,480,390,590,590,720
tile outlet houston,0.93,590,-,590,1.7,-,-,-,880,880,720,880,720,590,390,480,480,480,480,590
online layaway stores,0.78,1300,-,1300,0.87,-,-,-,720,720,590,880,590,720,1000,3600,2400,1600,880,880
dollar store phoenix,0.14,1000,-,1000,0.69,-,-,-,1000,1000,1000,1300,1300,1000,1600,1000,1000,880,880,880
gwinnett mall stores,0.08,1000,-,880,1.12,-,-,-,880,880,880,880,880,1000,1600,1000,1000,720,880,880
catalogue shopping,0.56,60500,-,18100,0.67,-,-,-,12100,12100,12100,18100,18100,18100,22200,27100,22200,18100,18100,14800
stamford mall directory,0.07,590,-,590,0.17,-,-,-,590,390,390,390,480,480,880,590,590,480,590,480
bargain outlets,0.52,9900,-,5400,1.71,-,-,-,6600,6600,8100,9900,6600,5400,4400,4400,4400,4400,4400,5400
newseasonsmarket,0.02,590,-,590,0.17,-,-,-,720,590,480,590,590,590,720,880,480,480,720,590
maplewood mall stores,0.16,720,-,720,0.65,-,-,-,720,720,720,880,880,880,1300,720,480,590,590,480
ski haus salem nh,0.03,320,-,320,1.51,-,-,-,110,140,91,210,480,720,880,590,260,170,260,140
christiana mall jobs,0.13,590,-,590,0.27,-,-,-,590,590,590,480,480,590,390,590,590,720,720,480
edison mall stores,0.07,720,-,720,0.77,-,-,-,880,880,880,880,720,590,1000,590,480,480,720,590
dollar stores locations,0.1,40500,-,33100,0.19,-,-,-,60500,60500,49500,49500,33100,27100,33100,27100,22200,18100,22200,22200
furniture outlet atlanta,0.89,2900,-,2900,1.52,-,-,-,2900,2900,2400,3600,3600,3600,2900,2900,2400,2900,3600,3600
astaria san mateo,0.01,590,-,590,1.63,-,-,-,480,480,480,480,590,720,880,590,480,590,590,320
family dollar job application online,0.57,590,-,480,0.39,-,-,-,880,880,390,480,480,720,480,390,390,390,390,390
chandler mall jobs,0.24,390,-,390,0.3,-,-,-,480,480,320,320,320,320,210,320,390,480,320,320
99 cent store online,0.51,1300,-,1000,0.36,-,-,-,1600,1300,880,1000,880,880,880,1000,1000,880,1000,1300
montgomery county employment,0.28,14800,-,14800,0.68,-,-,-,14800,14800,12100,18100,14800,18100,12100,12100,12100,14800,14800,14800
restaurants montgomery alabama,0.11,8100,-,8100,1.02,-,-,-,6600,8100,6600,9900,9900,9900,8100,8100,6600,5400,5400,5400
bjs job application,0.44,1300,-,1300,0.35,-,-,-,1600,1600,1000,1000,1000,1300,1000,1600,1300,1300,880,720
12 oaks mall stores,0.11,720,-,590,0.16,-,-,-,1000,1000,880,1000,480,480,480,590,390,260,390,590
montgomery fair,0.05,18100,-,18100,0.63,-,-,-,18100,8100,22200,12100,8100,8100,3600,6600,14800,22200,74000,18100
riverhead outlet,0.12,22200,-,22200,0.74,-,-,-,18100,18100,14800,12100,14800,18100,33100,33100,18100,22200,27100,22200
ellenton premium outlets,0.07,880,-,590,0.42,-,-,-,880,880,880,880,720,590,720,880,260,140,46,73
tanger outlet locations,0.09,1900,-,1900,0.21,-,-,-,1900,1900,1600,1900,1600,1300,1900,2900,1600,1300,1900,1600
online outlet mall,0.68,14800,-,8100,0.69,-,-,-,5400,5400,5400,8100,8100,9900,14800,12100,8100,8100,8100,8100
furniture outlet oregon,0.61,1900,-,1900,1.5,-,-,-,1300,1300,1300,1900,1900,2400,1900,2400,2400,2900,1900,1900
bedding outlet stores online,0.98,320,-,260,1.24,-,-,-,140,46,91,140,260,390,260,320,320,320,480,480
holyoke mall jobs,0.25,390,-,390,0.31,-,-,-,480,480,260,320,320,390,320,480,390,320,390,320
san bernardino mall,0.05,2900,-,2400,1.25,-,-,-,2400,1900,2400,2900,2900,2900,2900,2400,2400,2400,2400,2400
wellington mall stores,0.2,1000,-,880,0.18,-,-,-,720,880,880,880,720,880,1300,720,590,480,1300,1000
tanglewood seating chart,0.34,480,-,390,0.47,-,-,-,1000,390,320,320,1300,320,46,0,0,46,320,880
gene juarez academy northgate,0.01,390,-,390,2.72,-,-,-,480,390,390,390,390,480,390,320,320,480,480,390
birch run premium outlets,0.04,880,-,590,0.18,-,-,-,880,880,720,720,590,590,1000,1300,390,260,36,22
aspen ice flemington,0,880,-,880,1.16,-,-,-,590,480,590,880,1000,1600,1300,1000,590,590,590,590
park city outlet mall,0.08,1300,-,1300,0.49,-,-,-,1000,1000,880,1000,1000,1300,1600,1300,1300,1300,1900,1900
glenbrook mall stores,0.11,590,-,590,0.96,-,-,-,590,590,590,720,720,590,1000,720,480,390,480,320
woodbury shopping,0.15,12100,-,9900,0.26,-,-,-,9900,9900,8100,6600,8100,12100,18100,18100,9900,9900,8100,6600
deerpark outlets,0.03,22200,-,22200,0.58,-,-,-,22200,22200,18100,14800,18100,22200,33100,33100,22200,22200,27100,22200
montebello mall hours,0.02,390,-,390,0.13,-,-,-,590,720,720,590,590,260,720,210,110,110,110,91
tanger coupons,0.41,12100,-,12100,0.49,-,-,-,9900,12100,9900,9900,6600,5400,14800,22200,9900,8100,14800,9900
woodbury commons coupon book,0.29,480,-,390,0.55,-,-,-,320,390,390,260,210,260,590,880,480,590,480,390
dollar store miami,0.26,1300,-,1000,0.84,-,-,-,1000,1000,1000,1300,1000,1000,1600,1000,1000,880,880,720
dollar store application,0.48,2900,-,2900,0.27,-,-,-,4400,3600,2900,3600,2400,2900,1900,2900,2400,2400,1900,1900
running of the brides boston,0.01,1000,-,1000,0.18,-,-,-,720,480,480,3600,1000,880,390,480,390,390,4400,880
cincinnati premium outlets coupons,0.51,320,-,320,1.04,-,-,-,260,320,210,210,210,260,480,590,260,320,390,210
dollar general application print out,0.32,320,-,320,0.3,-,-,-,320,390,260,210,210,320,170,260,590,720,390,210
prime outlet williamsburg,0.3,9900,-,9900,0.93,-,-,-,6600,6600,6600,6600,6600,8100,14800,18100,12100,9900,12100,12100
bj store hours,0.16,2900,-,2900,0.1,-,-,-,-,2900,2400,2400,2900,3600,5400,5400,1900,1300,1600,1300
dickies outlet store locations,0.73,1900,-,1600,0.7,-,-,-,590,590,480,590,1300,2400,2400,1600,2400,1900,3600,1900
eileen fisher outlet chicago,0.87,260,-,260,1.03,-,-,-,140,140,58,91,140,390,480,480,480,260,260,260
dolar store,0.21,3600,-,1600,0.65,-,-,-,1600,1900,1600,1900,1600,1900,1900,1600,1600,1600,1300,1300
neshaminy mall stores,0.14,590,-,590,0.42,-,-,-,480,480,480,590,590,590,880,590,480,390,480,480
mall in atlanta,0.12,74000,-,74000,1.45,-,-,-,60500,60500,60500,74000,74000,74000,74000,74000,74000,60500,74000,74000
outlet malls in dallas,0.19,4400,-,3600,0.86,-,-,-,3600,3600,2900,4400,2900,2900,3600,4400,3600,2900,4400,5400
le creuset outlet seattle,0.93,260,-,260,1.75,-,-,-,91,91,22,170,170,390,720,720,260,210,170,58
fair oaks mall map,0.14,390,-,390,0.11,-,-,-,390,390,480,480,320,320,590,320,320,320,390,390
dillards mens,0.58,5400,-,5400,1.16,-,-,-,5400,5400,4400,4400,5400,6600,9900,6600,3600,3600,3600,2900
dillards gift registry,0.58,2400,-,2400,1.1,-,-,-,3600,3600,2900,2900,1900,1900,1300,1300,1900,2400,2400,3600
tanglewood concerts,0.62,590,-,590,1.03,-,-,-,1300,590,390,320,390,170,140,140,140,210,880,1900
tanger outlet in mebane nc,0.16,14800,-,14800,0.66,-,-,-,2400,2900,3600,3600,6600,12100,27100,74000,18100,9900,6600,3600
outlet malls in delaware,0.18,1600,-,1600,0.4,-,-,-,1600,1300,1300,1300,1300,880,1300,1900,1300,1600,2400,2400
maxway store,0.16,2400,-,2400,0.11,-,-,-,1900,2400,2400,1900,1600,1900,4400,2900,2400,1900,2400,2400
marksandspencers,0.12,201000,-,2900,0.17,-,-,-,1900,1300,1300,1600,1600,4400,5400,4400,4400,4400,3600,3600
bjs wholesale locations,0.08,12100,-,12100,0.16,-,-,-,12100,8100,8100,3600,3600,8100,18100,27100,6600,4400,6600,40500
dillard dresses,0.56,74000,-,74000,0.73,-,-,-,60500,90500,110000,90500,74000,90500,60500,60500,60500,74000,49500,49500
jobs in montgomery county md,0.48,2900,-,2900,1.06,-,-,-,2900,2900,2900,3600,3600,3600,2400,2400,2400,2400,2400,2400
cutler ridge mall,0.09,720,-,590,1.27,-,-,-,720,720,590,720,590,590,590,590,480,590,590,590
stonecrest mall jobs,0.21,480,-,480,0.28,-,-,-,480,590,390,390,390,480,320,590,590,480,390,390
premium outlets williamsburg va,0.15,390,-,390,1.09,-,-,-,390,480,390,390,320,320,720,1000,320,110,110,110
dillards kids,0.53,1600,-,1600,0.9,-,-,-,1300,1300,1900,1900,1600,1600,2400,2400,1300,1300,1600,1300
tags clothing store in atlanta,0.29,390,-,390,1.67,-,-,-,58,58,91,140,260,480,880,1900,210,140,73,110
family dollars application,0.67,720,-,720,0.39,-,-,-,1000,1000,1000,1000,720,590,390,390,390,320,480,590
terrell outlet mall,0.04,720,-,720,0.5,-,-,-,720,590,480,590,590,590,1000,880,720,590,1000,880
outlets in michigan,0.34,40500,-,40500,0.93,-,-,-,27100,33100,33100,49500,40500,49500,49500,49500,33100,33100,33100,33100
san marcos outlets coupons,0.46,720,-,590,0.46,-,-,-,590,590,390,480,260,390,880,1000,480,390,880,590
rolling oaks mall stores,0.06,480,-,480,1.17,-,-,-,480,260,260,590,480,590,880,480,320,320,390,590
jackson premium outlets coupons,0.57,260,-,260,0.52,-,-,-,91,170,110,110,110,140,480,480,320,320,390,390
sams club job,0.51,18100,-,18100,0.37,-,-,-,27100,22200,18100,18100,14800,22200,14800,18100,22200,22200,18100,14800
woodbury mall ny,0.14,1000,-,720,0.36,-,-,-,880,880,720,590,590,590,880,1000,720,720,880,880
family dollar scholarship,0.32,720,-,720,1.86,-,-,-,210,210,390,720,1000,2400,720,720,480,1300,590,260
woodbury bus,0.54,6600,-,4400,0.71,-,-,-,5400,6600,4400,4400,3600,3600,4400,5400,4400,4400,4400,3600
apartments in montgomery county md,0.86,1900,-,1900,2.26,-,-,-,1600,1600,1600,2400,1900,2400,1900,1600,1600,1600,1600,1900
restaurants near mall of georgia,0.14,1300,-,1300,1.16,-,-,-,1000,1300,1300,1600,1300,1300,1300,1000,880,880,880,1000
spencers clothes,0.28,27100,-,1900,0.24,-,-,-,2900,2900,2400,2400,1900,1900,1900,1900,1900,1300,1600,1600
skechers outlet san antonio,0.92,260,-,260,0.82,-,-,-,210,210,210,140,210,390,390,320,260,170,390,260
furniture factory outlet missouri,0.41,2400,-,1900,0.75,-,-,-,1900,1600,1600,2400,2900,2900,1900,1900,1900,1900,2400,1900
fashion fair mall stores,0.13,590,-,480,0.58,-,-,-,390,390,590,720,590,590,720,590,480,390,320,390
tanger outlet lancaster,0.11,8100,-,8100,0.92,-,-,-,5400,6600,6600,5400,5400,5400,9900,12100,8100,6600,9900,6600
fish and game warden salary,0.1,480,-,390,0.69,-,-,-,210,480,480,590,590,720,480,390,390,320,210,140
premium outlets store listing,0.03,880,-,720,0.99,-,-,-,590,480,390,590,390,590,720,2400,590,390,390,390
elsinore outlets,0.04,8100,-,6600,0.61,-,-,-,6600,6600,6600,6600,5400,6600,9900,12100,6600,5400,6600,6600
south shore auto lines,0.06,590,-,590,1.92,-,-,-,590,720,720,720,480,590,480,480,590,480,480,390
dansko outlet coupon,0.88,320,-,320,0.56,-,-,-,260,320,390,480,390,390,320,320,170,91,140,260
outlet malls in oklahoma,0.08,2900,-,2900,0.33,-,-,-,8100,4400,3600,3600,2400,2400,1600,1900,1600,1600,2400,2900
park city mall pa,0.07,2900,-,2900,1.21,-,-,-,1900,1900,2400,1900,2400,2900,5400,4400,2900,2400,2900,2400
de sabla apartments,0.15,320,-,320,0.61,-,-,-,590,480,390,320,260,260,210,260,260,260,260,320
mebane outlet mall,0.03,1600,-,1600,0.51,-,-,-,1000,1300,1300,1600,1300,1300,2400,6600,1900,1000,1000,590
dillards outlet arlington,0.28,590,-,590,0.27,-,-,-,-,590,480,480,390,590,590,590,590,480,590,720
bcbg outlets,0.71,6600,-,4400,0.59,-,-,-,3600,4400,4400,5400,4400,5400,5400,6600,4400,4400,3600,3600
public records montgomery county ohio,0.1,3600,-,3600,0.45,-,-,-,2900,2400,2900,3600,3600,3600,2900,3600,3600,3600,3600,3600
woodbury commons map,0.05,880,-,590,0.44,-,-,-,480,590,590,590,390,390,590,880,590,480,590,390
family dollar franchise,0.73,590,-,480,1.83,-,-,-,590,480,480,590,590,590,590,480,480,590,390,480
dansko outlet pa,0.46,1300,-,1300,0.54,-,-,-,720,880,1000,1300,1300,1300,1300,1600,1900,1300,1300,1000
fdo stock,0.03,590,-,590,2.82,-,-,-,480,390,390,590,1300,880,480,480,590,390,260,390
mebane outlet,0.08,27100,-,27100,0.68,-,-,-,14800,18100,18100,22200,22200,22200,40500,110000,22200,12100,9900,5400
family dollar applications,0.64,5400,-,5400,0.38,-,-,-,9900,8100,5400,8100,4400,5400,4400,3600,3600,3600,2900,4400
outlet malls in new hampshire,0.11,2400,-,1600,0.38,-,-,-,1300,1300,1000,1300,1300,1000,1600,1900,1900,1900,2400,2400
lahaska,0.1,9900,-,9900,0.76,-,-,-,9900,9900,9900,9900,8100,9900,14800,12100,12100,9900,9900,9900
tanger outlet coupon,0.41,9900,-,9900,0.44,-,-,-,9900,9900,9900,9900,5400,5400,14800,18100,8100,8100,12100,9900
clackamas town center mall,0.1,3600,-,3600,0.26,-,-,-,2900,2900,3600,3600,2900,3600,5400,4400,2900,2900,3600,2900
ontario mills mall stores,0.11,880,-,720,0.6,-,-,-,1000,880,880,1000,720,590,880,720,590,590,590,480
georgia malls,0.16,201000,-,165000,1.2,-,-,-,201000,165000,165000,201000,165000,201000,246000,201000,165000,165000,165000,201000
dolphin mall movie,0.09,9900,-,9900,0.44,-,-,-,14800,12100,9900,8100,8100,8100,8100,8100,8100,8100,9900,12100
le creuset outlet houston,0.95,210,-,210,1.67,-,-,-,140,140,170,170,260,320,590,390,210,140,140,110
ala moana park,0.05,2900,-,2400,1.45,-,-,-,3600,3600,2900,2900,2400,2400,1900,1900,1900,2400,2900,3600
new balance outlet maine,0.66,720,-,590,1.77,-,-,-,590,480,390,590,390,480,480,590,590,590,1300,1000
dillard store,0.35,22200,-,18100,0.23,-,-,-,14800,18100,18100,18100,22200,27100,27100,18100,14800,18100,14800,14800
online dollar store shopping,0.72,1600,-,1300,0.63,-,-,-,880,880,880,1300,1000,1300,1600,1300,1300,1000,1000,1300
flemington outlet,0.13,6600,-,6600,0.69,-,-,-,5400,5400,5400,5400,4400,5400,8100,9900,6600,6600,8100,6600
dolphin mall jobs,0.24,390,-,390,0.26,-,-,-,480,480,320,320,320,390,260,390,390,480,480,590
dallas outlet malls,0.19,4400,-,3600,0.84,-,-,-,3600,3600,2900,4400,2900,2900,3600,4400,3600,2900,4400,5400
mervyns payment,0.07,2400,-,2400,5.09,-,-,-,880,1300,1300,1300,1900,2900,2900,2900,2900,2900,2900,3600
auburn supermall stores,0.04,480,-,480,1.21,-,-,-,480,590,590,720,590,590,590,390,390,480,260,170
outlets mebane nc,0.16,14800,-,14800,0.67,-,-,-,3600,4400,4400,5400,9900,14800,33100,74000,18100,9900,6600,3600
stamford mall stores,0.13,880,-,880,0.23,-,-,-,720,720,880,880,720,720,1300,880,720,480,720,880
phipps plaza restaurants,0.07,480,-,480,2.78,-,-,-,480,480,390,590,590,590,590,590,480,390,390,390
north lake mall ga,0.07,1600,-,1600,1.3,-,-,-,1600,1600,1600,1900,1600,1600,2400,1900,1600,1600,1600,1900
mall of georgia jobs,0.24,880,-,880,0.3,-,-,-,1000,1000,880,1000,880,1000,590,880,880,880,880,720
malls in minnesota,0.12,49500,-,49500,0.7,-,-,-,40500,40500,40500,49500,40500,49500,60500,49500,40500,49500,49500,49500
sams digital photo center,0.07,590,-,590,0.45,-,-,-,260,320,260,260,320,590,1300,880,590,590,720,590
dillards in store coupons,0.69,1900,-,1900,0.4,-,-,-,1300,1600,1600,1900,1300,1600,4400,1900,1600,1600,1900,1600
supermall movie theater,0.01,880,-,590,1.08,-,-,-,590,480,390,590,590,720,720,480,390,390,720,590
harriman outlets,0.06,720,-,590,0.67,-,-,-,480,480,480,480,390,590,590,720,590,590,720,590
outlet malls in phoenix,0.18,3600,-,1900,0.63,-,-,-,1600,1900,1900,2900,2400,2400,2400,2400,1600,1600,1600,1900
outlet malls in nashville tn,0.21,1000,-,880,0.68,-,-,-,1000,720,720,1300,880,720,1000,1300,880,880,880,1300
florida outlets,0.36,90500,-,60500,1,-,-,-,60500,60500,60500,90500,74000,90500,74000,60500,49500,49500,60500,60500
granite grill braintree,0.12,320,-,320,0.72,-,-,-,320,320,390,390,390,390,320,320,320,260,210,260
fabric outlet stores,0.42,9900,-,6600,0.5,-,-,-,5400,6600,6600,9900,8100,8100,5400,6600,8100,6600,6600,6600
livingston mall jobs,0.2,590,-,320,0.3,-,-,-,480,480,320,320,210,320,210,390,260,320,260,260
dolphin mall bowling,0.17,1300,-,1300,0.75,-,-,-,1600,1000,880,1300,1000,1300,1000,1000,880,1300,1300,1900
pebay,0.12,2400,-,390,0.14,-,-,-,390,390,390,480,390,480,390,390,390,390,320,390
furniture factory outlet tulsa,0.4,590,-,590,1.31,-,-,-,480,480,480,590,880,720,590,590,590,590,720,720
dillards job application,0.59,590,-,480,0.35,-,-,-,480,590,390,480,390,590,480,590,720,590,480,480
earls peddlers village,0.02,320,-,320,0.1,-,-,-,260,390,320,260,390,480,590,480,320,260,210,210
bargain barn san antonio,0.18,260,-,260,2.07,-,-,-,260,260,210,320,390,260,320,210,210,170,170,260
st louis mills mall theater,0.07,720,-,720,1.64,-,-,-,590,590,590,590,720,720,720,880,720,480,1000,1300
spencers online store,0.17,1900,-,480,0.1,-,-,-,720,590,880,880,320,320,390,480,390,260,260,260
woodbury commons woodbury commons,0.13,201000,-,135000,0.63,-,-,-,135000,135000,135000,110000,110000,135000,201000,246000,165000,135000,165000,135000
dollars store,0.26,60500,-,40500,0.49,-,-,-,40500,40500,40500,49500,49500,40500,40500,40500,40500,33100,33100,33100
san marcos tx outlet mall,0.21,2400,-,2400,1.14,-,-,-,1900,1600,1600,2900,2400,1900,2900,2900,1900,1900,2900,3600
prime outlet coupons,0.52,2900,-,1900,0.31,-,-,-,1300,1600,1600,1600,1300,1300,2900,3600,2400,1900,2900,2400
new balance outlet store locator,0.79,320,-,260,1.48,-,-,-,480,390,390,260,210,260,210,260,210,210,210,260
santa rosa mall stores,0.08,590,-,590,0.34,-,-,-,480,480,480,590,480,590,880,590,480,390,480,390
wardrobe stylist jobs,0.5,1900,-,1000,1.2,-,-,-,1000,1000,1000,1300,1300,1600,1000,1000,1000,1000,1000,1000
belz outlet mall,0.12,2400,-,1900,0.42,-,-,-,1600,1600,1600,1900,1600,1600,2400,2400,1900,1600,1900,2400
layaway stores online,0.78,1300,-,1300,0.87,-,-,-,720,720,590,880,590,720,1000,3600,2400,1600,880,880
tanger outlets riverhead coupons,0.57,390,-,390,0.67,-,-,-,260,260,210,170,170,210,590,880,390,390,720,320
montgomery jail,0.13,49500,-,49500,0.17,-,-,-,49500,60500,60500,60500,49500,60500,49500,49500,49500,49500,40500,40500
camarillo outlets stores,0.24,1600,-,1300,0.9,-,-,-,1600,1600,1300,1600,1000,1300,1600,1600,1000,1000,1300,1300
black friday dillards,0.21,3600,-,3600,0.46,-,-,-,58,36,58,210,880,720,210,40500,110,28,22,12
macomb mall stores,0.1,390,-,390,0.54,-,-,-,480,390,390,480,390,390,880,480,260,210,260,260
dave and busters ontario mills,0.13,390,-,390,0.52,-,-,-,480,390,480,480,480,390,480,390,390,320,390,390
woodbury commons jobs,0.37,590,-,480,0.2,-,-,-,590,590,590,480,480,480,390,590,590,480,590,390
woodbury commons outlet stores,0.35,1600,-,880,0.63,-,-,-,880,720,590,720,720,1000,1600,1300,720,880,1000,1300
woodbury outlets ny,0.21,5400,-,2400,0.51,-,-,-,2400,2400,1900,1900,1900,1900,2900,3600,2400,2400,2900,3600
montgomery clerk of courts,0.03,18100,-,18100,0.2,-,-,-,22200,18100,18100,22200,18100,22200,18100,18100,18100,18100,22200,18100
exton mall stores,0.06,590,-,590,1.48,-,-,-,720,880,720,720,590,590,880,590,480,480,480,320
alderwood mall restaurants,0.05,480,-,480,1.2,-,-,-,480,480,480,590,480,590,480,480,390,390,390,390
stores with layaway plans 2010,0.4,210,-,210,0.74,-,-,-,0,0,0,0,12,12,170,1000,720,260,170,36
waterford outlet locations,0.67,880,-,720,0.71,-,-,-,720,590,590,590,590,880,1600,1000,720,720,590,720
bjs tire center,0.22,880,-,880,2.43,-,-,-,880,880,720,1000,720,1000,1000,880,880,720,1000,720
kingfish restaurant san mateo,0.14,320,-,320,1.95,-,-,-,210,260,260,390,320,260,320,320,320,260,320,260
woodbury commons outlet coupons,0.53,480,-,390,0.43,-,-,-,260,390,260,260,170,170,480,590,480,390,880,590
sperry outlet store locations,0.76,320,-,320,0.72,-,-,-,720,390,320,390,210,170,320,320,210,170,390,390
indianapolis outlet mall,0.16,1000,-,1000,0.52,-,-,-,880,720,880,1300,880,720,880,1000,1000,1000,1300,1300
cash for gold salem nh,0.46,210,-,210,9.53,-,-,-,210,260,260,210,210,260,260,210,210,210,170,170
