Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
used tires,0.74,368000,-,301000,1.51,-,-,-,368000,301000,301000,368000,368000,368000,301000,301000,301000,301000,301000,301000
lkq,0.13,110000,-,90500,0.15,-,-,-,110000,110000,110000,135000,110000,110000,90500,90500,90500,90500,74000,74000
rough country,0.29,90500,-,74000,0.2,-,-,-,74000,74000,90500,90500,90500,90500,74000,74000,74000,60500,60500,49500
motorcycle parts,0.75,550000,-,301000,0.97,-,-,-,368000,368000,368000,368000,301000,246000,201000,246000,301000,301000,301000,368000
gas calculator,0.09,165000,-,135000,0.6,-,-,-,201000,246000,201000,201000,135000,135000,90500,90500,74000,74000,74000,74000
dirt bikes,0.51,1500000,-,673000,0.46,-,-,-,673000,673000,673000,823000,673000,673000,550000,673000,673000,673000,673000,673000
valvoline,0.39,301000,-,165000,1.25,-,-,-,201000,201000,165000,201000,165000,165000,165000,165000,165000,135000,135000,135000
texas dmv,0.14,135000,-,135000,0.22,-,-,-,165000,135000,135000,165000,135000,135000,110000,110000,135000,135000,135000,135000
classic cars for sale,0.58,301000,-,110000,0.84,-,-,-,110000,110000,110000,135000,110000,135000,110000,110000,110000,110000,110000,110000
license plate search,0.64,135000,-,110000,0.64,-,-,-,110000,110000,110000,135000,110000,135000,110000,110000,110000,110000,110000,110000
car trader,0.35,368000,-,165000,0.7,-,-,-,165000,135000,135000,165000,201000,246000,165000,165000,165000,135000,135000,135000
acura tsx,0.49,201000,-,165000,1.84,-,-,-,165000,165000,165000,201000,201000,165000,165000,165000,165000,165000,165000,135000
mr tire,0.38,74000,-,60500,1.84,-,-,-,60500,60500,49500,60500,60500,60500,74000,74000,60500,49500,60500,60500
junk yards,0.5,823000,-,673000,1.69,-,-,-,673000,673000,673000,823000,673000,673000,550000,550000,550000,550000,550000,550000
north carolina dmv,0.05,246000,-,246000,0.13,-,-,-,301000,246000,246000,301000,246000,246000,201000,246000,246000,246000,246000,246000
cars for sale by owner,0.85,246000,-,246000,1.37,-,-,-,201000,201000,201000,246000,301000,301000,201000,201000,201000,201000,201000,246000
razor scooter,0.57,246000,-,135000,0.78,-,-,-,165000,135000,135000,110000,74000,90500,301000,301000,135000,110000,110000,110000
continental tires,0.8,165000,-,90500,2.42,-,-,-,90500,90500,90500,90500,90500,90500,74000,90500,90500,90500,90500,74000
troll and toad,0.12,90500,-,60500,0.1,-,-,-,60500,60500,60500,60500,60500,60500,60500,49500,49500,49500,49500,49500
atv tires,0.99,165000,-,135000,1.11,-,-,-,110000,110000,135000,165000,135000,135000,135000,135000,135000,135000,110000,110000
infiniti g37,0.5,201000,-,135000,1.88,-,-,-,135000,135000,135000,165000,165000,165000,135000,135000,135000,165000,165000,135000
florida drivers license,0.19,246000,-,201000,0.47,-,-,-,201000,201000,201000,246000,246000,246000,201000,201000,201000,201000,201000,201000
just tires,0.53,60500,-,49500,0.72,-,-,-,49500,49500,49500,60500,49500,49500,60500,60500,60500,49500,49500,49500
itp,0.21,823000,-,165000,1.37,-,-,-,135000,165000,165000,201000,165000,165000,135000,165000,165000,135000,135000,135000
mini countryman,0.42,368000,-,74000,0.73,-,-,-,74000,74000,90500,110000,110000,135000,110000,60500,49500,40500,40500,33100
jet ski,0.36,1220000,-,550000,0.85,-,-,-,1220000,823000,550000,550000,368000,368000,246000,246000,368000,450000,823000,1220000
car auctions,0.69,1220000,-,450000,1.37,-,-,-,368000,368000,450000,550000,673000,673000,450000,450000,450000,450000,450000,450000
kuryakyn,0.47,165000,-,60500,0.86,-,-,-,90500,90500,74000,90500,60500,49500,40500,40500,49500,60500,60500,74000
pocket bikes,0.53,550000,-,201000,0.45,-,-,-,246000,201000,201000,201000,165000,165000,246000,246000,201000,201000,246000,246000
vance and hines,0.63,135000,-,90500,1.1,-,-,-,110000,110000,110000,110000,74000,74000,49500,60500,74000,74000,90500,90500
used car prices,0.54,368000,-,246000,0.87,-,-,-,301000,246000,201000,246000,246000,246000,201000,201000,201000,165000,201000,246000
sailboats for sale,0.41,246000,-,165000,0.51,-,-,-,201000,165000,165000,165000,165000,165000,110000,135000,135000,165000,201000,201000
peterbilt,0.37,301000,-,201000,1.11,-,-,-,201000,201000,201000,246000,201000,246000,201000,201000,201000,201000,165000,165000
government auctions,0.55,246000,-,165000,0.87,-,-,-,-,135000,165000,201000,201000,201000,165000,165000,165000,246000,135000,135000
yamaha outboards,0.55,165000,-,90500,0.58,-,-,-,110000,110000,90500,135000,90500,90500,49500,60500,74000,90500,90500,110000
lift kits,0.75,550000,-,450000,0.79,-,-,-,368000,368000,368000,550000,550000,550000,450000,450000,450000,450000,450000,368000
seat covers,0.9,1220000,-,823000,0.97,-,-,-,823000,673000,673000,1000000,823000,823000,1000000,823000,823000,823000,823000,823000
illinois dmv,0.04,110000,-,110000,0.12,-,-,-,135000,110000,110000,135000,110000,110000,110000,110000,110000,110000,135000,110000
motorcycle insurance,0.82,301000,-,110000,14.8,-,-,-,135000,135000,135000,165000,135000,110000,90500,90500,90500,110000,135000,135000
merchants tire,0.42,60500,-,60500,1.13,-,-,-,60500,60500,49500,60500,49500,60500,60500,60500,49500,49500,49500,49500
