Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
penn reels,0.55,60500,-,49500,0.39,-,-,-,49500,49500,40500,49500,40500,40500,40500,33100,40500,40500,49500,49500
camping supplies,0.73,201000,-,110000,0.9,-,-,-,165000,135000,110000,135000,90500,90500,90500,90500,90500,90500,110000,135000
justbats,0.25,40500,-,40500,0.1,-,-,-,60500,60500,60500,60500,49500,40500,22200,22200,22200,27100,33100,40500
stationary bike,0.76,165000,-,135000,1.35,-,-,-,110000,110000,110000,135000,135000,201000,165000,135000,110000,110000,110000,110000
boat seats,0.91,110000,-,74000,0.89,-,-,-,110000,110000,90500,110000,90500,60500,49500,49500,49500,60500,90500,110000
nhl shop,0.36,60500,-,40500,0.23,-,-,-,40500,27100,33100,33100,40500,49500,90500,60500,33100,27100,14800,14800
folding tables,1,301000,-,165000,2.01,-,-,-,165000,165000,135000,165000,165000,201000,201000,201000,165000,165000,201000,165000
ski pants,0.92,165000,-,110000,1.28,-,-,-,14800,12100,27100,90500,201000,301000,301000,165000,74000,49500,33100,22200
boat parts,0.78,246000,-,165000,0.71,-,-,-,246000,246000,201000,201000,135000,135000,90500,110000,135000,165000,201000,246000
chicago blackhawks schedule,0.09,14800,-,14800,0.61,-,-,-,3600,1600,22200,18100,14800,22200,22200,22200,22200,8100,4400,2900
wrestling games,0.2,550000,-,60500,0.19,-,-,-,60500,60500,60500,74000,60500,60500,60500,60500,60500,49500,60500,74000
10 minute trainer,0.5,60500,-,40500,0.9,-,-,-,90500,74000,60500,60500,49500,27100,12100,18100,14800,18100,18100,18100
college bowl games,0.05,60500,-,60500,0.3,-,-,-,3600,2900,4400,9900,6600,135000,450000,74000,18100,12100,8100,4400
raiders schedule,0.15,33100,-,27100,0.34,-,-,-,5400,5400,9900,5400,8100,22200,40500,60500,60500,60500,60500,12100
medicine ball,0.43,135000,-,74000,0.9,-,-,-,74000,74000,74000,90500,90500,90500,74000,74000,60500,60500,60500,60500
bcs national championship,0.09,60500,-,60500,1.64,-,-,-,14800,6600,8100,8100,12100,301000,201000,60500,33100,22200,14800,8100
compression shorts,0.77,90500,-,60500,1.19,-,-,-,-,60500,60500,74000,60500,60500,60500,60500,60500,60500,60500,49500
music city bowl,0.06,22200,-,22200,1.46,-,-,-,1000,720,1300,6600,12100,18100,165000,49500,3600,1600,1300,880
benchmade knives,0.58,33100,-,27100,0.78,-,-,-,27100,27100,22200,27100,27100,33100,40500,27100,27100,27100,27100,22200
swimwear for women,1,301000,-,201000,1.49,-,-,-,301000,246000,201000,301000,246000,246000,110000,90500,110000,110000,165000,301000
terrible towel,0.43,33100,-,27100,0.61,-,-,-,4400,8100,9900,12100,110000,135000,14800,12100,12100,9900,5400,2900
cybex,0.39,301000,-,60500,0.92,-,-,-,60500,60500,60500,74000,74000,74000,74000,60500,60500,60500,49500,49500
cyclocross,0.32,450000,-,165000,0.57,-,-,-,110000,110000,110000,110000,110000,135000,165000,201000,246000,246000,201000,135000
pro bass shop,0.14,1000000,-,1000000,0.18,-,-,-,823000,673000,673000,673000,823000,1000000,1830000,1220000,823000,823000,823000,823000
bmi for women,0.26,246000,-,135000,0.41,-,-,-,201000,165000,135000,165000,165000,246000,135000,135000,110000,90500,74000,110000
lululemon outlet,0.4,40500,-,14800,0.11,-,-,-,14800,14800,18100,18100,18100,18100,18100,18100,12100,12100,12100,12100
iron gym,0.43,90500,-,49500,0.61,-,-,-,40500,40500,40500,49500,49500,60500,49500,40500,40500,49500,49500,60500
volleyball shoes,1,60500,-,49500,1.02,-,-,-,40500,27100,27100,49500,49500,49500,40500,49500,40500,49500,90500,60500
elliptical reviews,0.75,74000,-,60500,2.77,-,-,-,40500,40500,40500,60500,74000,110000,90500,74000,49500,49500,40500,40500
unicycle,0.42,135000,-,60500,0.83,-,-,-,60500,60500,60500,60500,60500,60500,74000,74000,60500,74000,60500,60500
work out routines,0.13,450000,-,368000,0.75,-,-,-,368000,368000,301000,368000,450000,550000,301000,301000,301000,301000,301000,301000
knicks tickets,0.63,49500,-,40500,1.87,-,-,-,6600,5400,60500,60500,90500,60500,74000,33100,27100,14800,12100,14800
calculating bmi,0.19,135000,-,74000,0.48,-,-,-,74000,90500,90500,90500,74000,74000,74000,90500,90500,90500,49500,49500
swimsuits 2011,0.65,246000,-,165000,1.16,-,-,-,246000,246000,246000,368000,673000,110000,27100,14800,9900,6600,4400,3600
pulse rate,0.16,673000,-,450000,0.52,-,-,-,368000,450000,450000,550000,550000,550000,368000,368000,450000,368000,368000,368000
syntha 6,0.58,90500,-,33100,1.49,-,-,-,33100,33100,33100,40500,40500,40500,22200,27100,27100,27100,27100,27100
ar test,0.23,90500,-,60500,0.28,-,-,-,33100,74000,60500,90500,74000,90500,60500,74000,74000,74000,33100,22200
cruiser bikes,0.83,135000,-,90500,0.63,-,-,-,135000,135000,110000,110000,74000,74000,74000,74000,60500,90500,110000,135000
mens swimwear,0.98,135000,-,90500,1.24,-,-,-,110000,110000,90500,110000,110000,90500,60500,49500,49500,49500,74000,110000
margarito vs pacquiao,0.02,550000,-,201000,0.35,-,-,-,3600,22200,6600,12100,22200,27100,49500,2240000,90500,40500,14800,6600
candlestick park,0.12,27100,-,27100,0.71,-,-,-,12100,12100,12100,9900,12100,14800,22200,33100,49500,49500,49500,27100
electric bicycle,0.88,368000,-,135000,0.86,-,-,-,165000,201000,165000,201000,135000,135000,110000,110000,110000,135000,135000,135000
boardshorts,0.97,368000,-,246000,1.37,-,-,-,368000,301000,246000,301000,246000,165000,110000,90500,90500,110000,201000,368000
liftopia,0.1,14800,-,12100,0.13,-,-,-,1000,1300,5400,27100,40500,40500,27100,9900,2900,1600,720,720
usp labs,0.43,90500,-,49500,0.8,-,-,-,33100,40500,49500,60500,60500,60500,40500,40500,40500,40500,40500,60500
talladega superspeedway,0.19,22200,-,18100,0.81,-,-,-,6600,6600,49500,18100,18100,14800,9900,12100,49500,14800,12100,9900
crossbows,0.43,550000,-,368000,0.5,-,-,-,246000,246000,246000,301000,301000,368000,450000,450000,368000,450000,368000,246000
gtm sportswear,0.13,12100,-,12100,0.15,-,-,-,12100,12100,9900,12100,9900,12100,12100,14800,18100,18100,14800,8100
mizuno running shoes,1,27100,-,18100,1.48,-,-,-,18100,18100,18100,22200,18100,18100,14800,14800,14800,14800,18100,18100
cheap jordan shoes,0.72,60500,-,40500,0.39,-,-,-,40500,40500,40500,49500,49500,49500,60500,40500,33100,27100,40500,33100
notre dame bookstore,0.26,18100,-,18100,0.67,-,-,-,14800,9900,14800,12100,9900,18100,33100,22200,18100,22200,22200,12100
gym equipment,0.79,550000,-,301000,2.09,-,-,-,201000,201000,201000,301000,368000,450000,368000,301000,301000,201000,201000,201000
home gym,0.64,301000,-,165000,1.42,-,-,-,135000,135000,135000,165000,201000,246000,201000,201000,165000,165000,135000,135000
crank brothers,0.41,110000,-,40500,0.74,-,-,-,49500,40500,40500,40500,33100,33100,27100,33100,40500,40500,40500,40500
brooks running shoes,1,33100,-,27100,1.37,-,-,-,27100,27100,27100,27100,27100,27100,22200,22200,22200,22200,27100,22200
1911 grips,0.42,74000,-,74000,0.27,-,-,-,74000,74000,74000,110000,90500,90500,74000,60500,60500,49500,60500,49500
prohormones,0.32,90500,-,60500,0.99,-,-,-,60500,74000,74000,74000,74000,74000,49500,60500,60500,60500,49500,49500
baseball cleats,0.92,90500,-,90500,1.01,-,-,-,74000,74000,110000,165000,135000,90500,49500,49500,49500,60500,60500,60500
tiger woods 2012,0.14,40500,-,33100,1.21,-,-,-,40500,40500,135000,110000,22200,27100,1600,590,320,210,210,140
usc football schedule 2010,0.14,14800,-,14800,0.2,-,-,-,260,320,260,320,590,1300,9900,33100,40500,60500,27100,9900
basketball hoops,0.53,673000,-,550000,1,-,-,-,301000,368000,450000,1830000,1000000,823000,673000,673000,301000,201000,201000,201000
mikes bikes,0.1,40500,-,27100,0.13,-,-,-,33100,33100,33100,27100,22200,22200,18100,18100,22200,27100,33100,27100
packer pro shop,0.57,27100,-,27100,0.48,-,-,-,-,8100,8100,14800,90500,90500,33100,22200,14800,14800,12100,5400
robb and stucky,0.11,33100,-,33100,0.24,-,-,-,22200,33100,33100,74000,40500,27100,18100,22200,22200,22200,22200,22200
spandex shorts,0.86,49500,-,40500,0.88,-,-,-,33100,33100,33100,33100,33100,33100,33100,33100,60500,49500,49500,40500
swimming workouts,0.2,74000,-,49500,0.75,-,-,-,74000,49500,49500,49500,49500,60500,40500,40500,40500,40500,49500,60500
bowl games 2011,0.06,60500,-,49500,0.51,-,-,-,3600,2900,4400,5400,40500,165000,301000,74000,18100,5400,3600,1600
helmet cam,0.87,110000,-,60500,1.66,-,-,-,49500,60500,49500,60500,60500,74000,90500,60500,49500,49500,40500,40500
soffe,0.56,60500,-,49500,0.59,-,-,-,60500,49500,40500,49500,40500,40500,33100,33100,49500,49500,49500,49500
auburn football schedule,0.03,60500,-,60500,0.25,-,-,-,22200,12100,12100,12100,18100,60500,49500,135000,201000,165000,74000,27100
cheap shoes for women,0.97,49500,-,40500,1.16,-,-,-,40500,40500,40500,49500,49500,40500,40500,40500,40500,33100,33100,27100
air force 1,0.42,823000,-,368000,0.75,-,-,-,246000,301000,301000,368000,450000,368000,368000,368000,301000,301000,368000,301000
football equipment,0.71,110000,-,74000,0.66,-,-,-,49500,49500,40500,49500,49500,74000,74000,90500,110000,110000,110000,74000
weight bench,0.62,135000,-,90500,0.98,-,-,-,90500,90500,74000,90500,110000,110000,110000,110000,90500,74000,74000,74000
cycling shoes,0.9,201000,-,135000,1.04,-,-,-,135000,135000,135000,135000,135000,135000,110000,110000,110000,110000,135000,165000
bowling ball,0.43,450000,-,301000,0.63,-,-,-,201000,246000,246000,368000,368000,450000,368000,368000,301000,301000,246000,201000
top 25 college football,0.01,33100,-,33100,0.23,-,-,-,8100,9900,9900,4400,6600,18100,14800,60500,110000,90500,22200,12100
body mass index for men,0.3,90500,-,49500,0.29,-,-,-,74000,60500,60500,74000,74000,74000,40500,40500,33100,33100,33100,49500
garmin forerunner 305,0.71,165000,-,60500,1.01,-,-,-,60500,60500,49500,60500,49500,60500,74000,74000,49500,49500,60500,60500
exercises to lose belly fat,0.18,74000,-,40500,0.62,-,-,-,60500,40500,33100,40500,49500,60500,40500,33100,33100,33100,33100,49500
wakeboards,0.6,450000,-,246000,0.94,-,-,-,368000,246000,201000,201000,201000,165000,135000,110000,135000,201000,368000,450000
compound bows,0.37,165000,-,135000,0.44,-,-,-,-,90500,90500,135000,110000,135000,165000,165000,165000,165000,165000,110000
campagnolo,0.39,673000,-,110000,0.58,-,-,-,110000,110000,90500,110000,110000,110000,90500,90500,110000,110000,110000,110000
creatine monohydrate,0.19,74000,-,27100,1.44,-,-,-,33100,33100,33100,33100,33100,33100,22200,27100,27100,27100,22200,22200
cool shoes,0.32,110000,-,60500,0.92,-,-,-,74000,74000,74000,74000,60500,60500,60500,49500,49500,49500,49500,40500
concept 2,0.38,246000,-,74000,1.28,-,-,-,60500,60500,74000,90500,90500,90500,74000,74000,60500,60500,49500,49500
usc bookstore,0.25,14800,-,14800,0.37,-,-,-,9900,14800,12100,12100,9900,18100,18100,12100,12100,14800,22200,8100
lowrider bikes,0.56,49500,-,33100,0.26,-,-,-,33100,33100,33100,33100,27100,27100,27100,27100,33100,33100,33100,33100
m drol,0.36,110000,-,27100,0.41,-,-,-,22200,27100,27100,33100,33100,33100,27100,27100,27100,27100,22200,22200
decorah eagles,0.01,201000,-,165000,0.23,-,-,-,368000,450000,1220000,165000,14800,1900,110,260,22,22,46,170
remington 700,0.12,368000,-,301000,0.4,-,-,-,201000,246000,246000,301000,301000,368000,368000,450000,450000,301000,246000,201000
specialized bikes,0.42,246000,-,135000,0.26,-,-,-,165000,165000,135000,135000,90500,90500,74000,90500,110000,135000,165000,165000
remington 870,0.24,301000,-,246000,0.26,-,-,-,165000,201000,246000,301000,246000,301000,301000,301000,246000,246000,201000,165000
saucony,0.78,450000,-,246000,1.04,-,-,-,246000,246000,246000,301000,246000,201000,201000,201000,201000,201000,246000,201000
taylormade,0.6,1220000,-,673000,0.72,-,-,-,823000,823000,823000,823000,673000,550000,450000,450000,450000,550000,673000,673000
sneakers,0.63,1830000,-,1000000,0.88,-,-,-,-,-,1220000,1220000,1220000,1000000,1220000,1220000,1000000,1000000,1220000,1000000
nitric oxide,0.41,450000,-,246000,1.48,-,-,-,-,246000,246000,301000,301000,301000,201000,246000,246000,201000,165000,165000
pga championship 2010,0.03,74000,-,60500,0.27,-,-,-,2900,1900,2900,1600,1600,2400,3600,4400,6600,40500,550000,33100
jack3d,0.27,301000,-,135000,0.95,-,-,-,110000,135000,135000,165000,135000,135000,110000,110000,110000,110000,90500,90500
sporting goods,0.13,3350000,-,3350000,0.12,-,-,-,3350000,2740000,2740000,3350000,2740000,3350000,5000000,4090000,2740000,2740000,2740000,2740000
oregon trail game,0.29,110000,-,90500,0.24,-,-,-,-,110000,110000,135000,135000,110000,74000,90500,90500,74000,90500,74000
callaway gardens,0.28,74000,-,74000,0.35,-,-,-,90500,60500,60500,74000,49500,40500,110000,90500,49500,60500,60500,74000
mossberg 500,0.24,246000,-,201000,0.25,-,-,-,165000,201000,201000,246000,246000,301000,246000,246000,201000,201000,165000,135000
celtics schedule,0.08,74000,-,74000,0.48,-,-,-,8100,74000,135000,90500,110000,110000,110000,110000,74000,18100,18100,8100
schwinn bikes,0.65,201000,-,165000,0.69,-,-,-,201000,201000,165000,165000,135000,165000,165000,135000,135000,135000,165000,201000
benchmade,0.29,246000,-,165000,0.55,-,-,-,165000,165000,165000,165000,165000,201000,201000,165000,165000,165000,165000,135000
mountain bikes,0.52,1830000,-,673000,0.63,-,-,-,823000,823000,673000,823000,550000,550000,450000,550000,550000,673000,673000,673000
basketball shoes,0.7,450000,-,301000,0.84,-,-,-,246000,246000,246000,368000,301000,368000,368000,550000,368000,201000,201000,165000
auburn football schedule 2010,0.05,40500,-,40500,0.21,-,-,-,590,590,720,720,1900,18100,27100,90500,135000,110000,49500,22200
yoga pants,0.52,301000,-,201000,1.19,-,-,-,246000,246000,246000,301000,246000,301000,246000,201000,165000,135000,110000,110000
used boats,0.52,450000,-,368000,0.33,-,-,-,450000,368000,368000,450000,368000,301000,201000,201000,246000,301000,368000,450000
jillian michaels 30 day shred,0.18,74000,-,49500,0.51,-,-,-,49500,60500,60500,60500,60500,90500,33100,27100,27100,33100,33100,60500
bikes direct,0.53,110000,-,60500,0.23,-,-,-,74000,74000,74000,74000,49500,49500,40500,40500,49500,60500,60500,60500
arcteryx,0.7,368000,-,135000,1.31,-,-,-,74000,90500,90500,135000,165000,201000,246000,201000,165000,110000,110000,74000
bsn,0.61,823000,-,368000,15.32,-,-,-,368000,368000,368000,450000,368000,450000,301000,368000,368000,301000,301000,301000
troll and toad,0.12,90500,-,60500,0.1,-,-,-,60500,60500,60500,60500,60500,60500,60500,49500,49500,49500,49500,49500
college basketball rankings,0.02,165000,-,165000,0.33,-,-,-,12100,14800,60500,450000,450000,368000,201000,165000,74000,27100,18100,14800
lake powell,0.35,165000,-,135000,0.98,-,-,-,246000,201000,135000,165000,110000,110000,60500,60500,90500,135000,165000,201000
french open 2011,0.13,201000,-,90500,0.53,-,-,-,450000,450000,22200,12100,12100,12100,2900,2400,1900,2900,1600,1300
bowl games,0.13,450000,-,368000,0.39,-,-,-,40500,40500,49500,90500,368000,1000000,2240000,550000,135000,90500,60500,40500
skate 3,0.06,450000,-,135000,0.73,-,-,-,90500,90500,90500,110000,110000,135000,135000,110000,135000,135000,165000,165000
skateboard,0.28,9140000,-,2740000,0.56,-,-,-,2240000,2740000,2240000,2740000,2740000,2740000,3350000,3350000,2740000,2740000,2740000,2740000
mercurial,0.39,1830000,-,301000,0.59,-,-,-,301000,246000,301000,368000,301000,301000,246000,301000,301000,246000,246000,246000
outside magazine,0.24,90500,-,60500,0.58,-,-,-,60500,60500,60500,60500,60500,60500,60500,60500,60500,49500,49500,49500
tiger woods divorce,0.05,60500,-,49500,0.65,-,-,-,4400,3600,5400,6600,5400,9900,22200,22200,33100,33100,201000,246000
bmi chart for women,0.23,60500,-,40500,0.58,-,-,-,18100,18100,18100,18100,49500,90500,49500,49500,49500,40500,33100,27100
mre,0.53,450000,-,165000,1.14,-,-,-,165000,165000,201000,301000,201000,201000,135000,165000,135000,135000,135000,135000
archery,0.17,2240000,-,1220000,0.49,-,-,-,1000000,1000000,1000000,1220000,1220000,1500000,1220000,1220000,1220000,1220000,1220000,1000000
bicycles,0.44,1220000,-,673000,0.57,-,-,-,-,-,823000,673000,550000,550000,550000,550000,673000,823000,823000,823000
pga championship,0.05,201000,-,135000,0.29,-,-,-,90500,74000,49500,40500,33100,33100,27100,27100,27100,90500,1220000,90500
beach body,0.14,368000,-,246000,0.49,-,-,-,301000,301000,368000,368000,301000,301000,201000,165000,201000,201000,201000,246000
roller skates,0.38,673000,-,450000,0.65,-,-,-,368000,368000,368000,550000,550000,673000,550000,550000,550000,368000,368000,368000
treadmills,0.7,1830000,-,1000000,2.9,-,-,-,673000,673000,823000,1220000,1500000,1830000,1500000,1220000,1000000,823000,823000,673000
survival gear,0.93,74000,-,49500,1,-,-,-,49500,49500,60500,74000,60500,60500,60500,49500,40500,49500,49500,33100
port aransas,0.38,201000,-,201000,1.07,-,-,-,450000,301000,246000,246000,201000,135000,90500,90500,110000,165000,246000,301000
bicycle parts,0.66,450000,-,201000,0.44,-,-,-,246000,246000,201000,201000,165000,165000,165000,165000,201000,246000,246000,246000
speedway motors,0.25,49500,-,33100,0.1,-,-,-,40500,40500,40500,49500,40500,40500,33100,33100,27100,27100,27100,27100
skate shoes,0.73,368000,-,201000,0.77,-,-,-,135000,165000,165000,201000,201000,201000,246000,201000,165000,165000,246000,201000
road bikes,0.55,823000,-,450000,0.61,-,-,-,550000,550000,450000,550000,368000,368000,246000,301000,368000,450000,550000,550000
treadmill reviews,0.76,135000,-,90500,3.02,-,-,-,60500,49500,60500,90500,110000,165000,135000,110000,74000,60500,49500,49500
pro bowl 2011,0.09,110000,-,90500,0.54,-,-,-,3600,4400,6600,8100,49500,823000,201000,27100,12100,6600,5400,3600
nalgene,0.48,135000,-,74000,1.41,-,-,-,90500,74000,74000,90500,74000,90500,74000,74000,74000,74000,90500,74000
pull up bar,0.64,165000,-,110000,0.98,-,-,-,110000,110000,110000,110000,110000,165000,110000,90500,90500,110000,110000,110000
vans store,0.29,135000,-,60500,0.34,-,-,-,-,49500,60500,60500,60500,74000,110000,74000,49500,49500,74000,60500
louisville slugger,0.39,110000,-,90500,0.68,-,-,-,135000,135000,135000,135000,110000,90500,74000,74000,74000,74000,74000,90500
bowling shoes,0.95,110000,-,90500,1.17,-,-,-,90500,74000,74000,90500,90500,110000,110000,90500,74000,90500,74000,74000
yamaha outboards,0.55,165000,-,90500,0.58,-,-,-,110000,110000,90500,135000,90500,90500,49500,60500,74000,90500,90500,110000
bears schedule,0.07,110000,-,110000,0.25,-,-,-,22200,18100,33100,22200,27100,201000,201000,201000,201000,201000,135000,49500
scotty cameron,0.5,165000,-,90500,0.61,-,-,-,135000,110000,110000,110000,90500,74000,74000,74000,74000,74000,110000,110000
salomon,0.18,4090000,-,823000,0.98,-,-,-,673000,673000,673000,1000000,1000000,1220000,1000000,1000000,1000000,823000,673000,673000
buck knives,0.52,90500,-,60500,0.57,-,-,-,60500,49500,49500,60500,60500,74000,90500,74000,60500,60500,49500,49500
dumbbells,0.4,823000,-,450000,1.28,-,-,-,450000,450000,450000,550000,550000,550000,450000,450000,368000,368000,368000,450000
bmi formula,0.28,60500,-,33100,0.47,-,-,-,22200,33100,33100,40500,40500,40500,33100,33100,40500,33100,27100,22200
kids shoes,0.91,823000,-,450000,1.01,-,-,-,450000,450000,450000,550000,450000,450000,550000,550000,450000,450000,550000,450000
soccer jerseys,0.83,368000,-,246000,0.83,-,-,-,246000,201000,165000,246000,201000,201000,246000,246000,201000,201000,201000,368000
ghillie suit,0.56,135000,-,74000,0.43,-,-,-,60500,60500,60500,60500,60500,60500,90500,90500,165000,90500,74000,60500
fishing knots,0.16,90500,-,49500,0.33,-,-,-,74000,74000,60500,60500,40500,33100,22200,27100,40500,49500,60500,74000
barometer,0.21,673000,-,201000,0.51,-,-,-,-,201000,201000,246000,246000,246000,201000,201000,201000,165000,110000,110000
bathing suits for women,0.98,301000,-,246000,1.43,-,-,-,-,368000,301000,368000,301000,246000,110000,110000,110000,135000,165000,301000
bcs rankings 2010,0.06,40500,-,40500,0.15,-,-,-,480,480,590,720,1300,22200,22200,135000,301000,33100,6600,2400
gt bikes,0.43,165000,-,60500,0.45,-,-,-,74000,74000,60500,60500,49500,40500,40500,49500,49500,60500,60500,60500
rose bowl 2011,0.18,60500,-,49500,0.74,-,-,-,9900,4400,5400,6600,14800,246000,246000,90500,14800,4400,2400,1600
mongoose bikes,0.58,110000,-,60500,0.53,-,-,-,74000,74000,60500,60500,40500,40500,60500,60500,49500,60500,60500,74000
snowshoe,0.26,450000,-,301000,0.88,-,-,-,90500,90500,110000,246000,673000,1000000,823000,450000,246000,165000,110000,90500
swimsuits for women,1,301000,-,201000,1.47,-,-,-,301000,246000,201000,246000,246000,201000,110000,90500,90500,110000,135000,246000
barefoot running,0.58,110000,-,74000,1.21,-,-,-,90500,90500,90500,90500,60500,60500,60500,74000,74000,74000,110000,90500
paracord,0.55,201000,-,135000,0.46,-,-,-,201000,165000,165000,165000,135000,135000,135000,135000,135000,135000,110000,90500
knicks schedule,0.15,49500,-,40500,0.89,-,-,-,8100,6600,74000,90500,90500,74000,74000,49500,33100,9900,12100,12100
raleigh bikes,0.47,135000,-,60500,0.48,-,-,-,74000,74000,60500,60500,40500,40500,33100,40500,49500,60500,74000,74000
personal trainer certification,0.86,110000,-,90500,7.05,-,-,-,90500,90500,74000,110000,90500,110000,74000,74000,74000,74000,74000,74000
baseball standings,0.05,368000,-,301000,0.23,-,-,-,673000,673000,550000,201000,90500,49500,40500,49500,301000,673000,450000,368000
heinz field,0.42,74000,-,74000,0.77,-,-,-,60500,27100,27100,27100,33100,165000,135000,90500,74000,74000,60500,27100
supras,0.4,165000,-,90500,0.75,-,-,-,74000,90500,90500,110000,110000,90500,90500,74000,74000,74000,74000,60500
hiking boots,0.88,246000,-,165000,1.13,-,-,-,135000,135000,135000,201000,165000,201000,201000,165000,165000,165000,135000,135000
baseball gloves,0.68,201000,-,201000,0.71,-,-,-,246000,246000,246000,246000,201000,165000,135000,135000,135000,135000,165000,165000
skycaddie,0.56,110000,-,60500,1.08,-,-,-,74000,60500,60500,49500,40500,40500,74000,60500,49500,60500,74000,74000
tippmann,0.38,368000,-,201000,0.43,-,-,-,165000,201000,201000,246000,201000,201000,201000,201000,201000,165000,165000,165000
electra bikes,0.67,60500,-,33100,0.4,-,-,-,49500,40500,40500,33100,22200,22200,27100,22200,27100,33100,40500,40500
new balance outlet,0.74,49500,-,40500,1.22,-,-,-,33100,33100,40500,49500,33100,40500,40500,40500,40500,40500,40500,40500
air yeezy,0.17,110000,-,74000,0.36,-,-,-,74000,90500,110000,110000,60500,60500,74000,60500,40500,40500,40500,40500
shimano reels,0.56,90500,-,49500,0.42,-,-,-,60500,49500,49500,60500,49500,49500,40500,40500,40500,40500,40500,49500
trek mountain bikes,0.56,60500,-,40500,0.39,-,-,-,60500,60500,49500,49500,33100,27100,22200,22200,27100,33100,40500,40500
work out world,0.05,110000,-,74000,0.65,-,-,-,74000,74000,74000,90500,90500,135000,74000,60500,60500,60500,49500,49500
bmi calculator for women,0.26,90500,-,60500,0.42,-,-,-,-,74000,49500,74000,74000,110000,60500,49500,33100,22200,22200,49500
bench press,0.14,450000,-,246000,0.87,-,-,-,246000,301000,301000,301000,301000,301000,246000,246000,246000,246000,201000,246000
maternity swimwear,1,74000,-,49500,1.14,-,-,-,90500,110000,74000,74000,60500,49500,22200,18100,14800,14800,22200,40500
mountain hardwear,0.73,368000,-,201000,1.06,-,-,-,135000,135000,165000,201000,246000,301000,368000,301000,246000,201000,165000,135000
berecruited,0.08,49500,-,49500,0.1,-,-,-,49500,49500,49500,60500,49500,60500,49500,49500,49500,49500,33100,33100
jordan 11,0.2,246000,-,201000,0.4,-,-,-,135000,135000,165000,301000,201000,246000,450000,135000,165000,74000,90500,74000
glow sticks,0.79,165000,-,110000,3.09,-,-,-,90500,90500,74000,90500,90500,110000,90500,110000,165000,110000,90500,90500
basketball drills,0.33,135000,-,110000,0.62,-,-,-,74000,60500,60500,90500,110000,165000,165000,201000,110000,60500,49500,49500
board shorts,0.98,450000,-,246000,1.36,-,-,-,450000,368000,301000,368000,301000,201000,135000,110000,110000,135000,246000,368000
kettlebell workout,0.49,135000,-,90500,1.71,-,-,-,90500,74000,90500,110000,110000,135000,74000,74000,74000,74000,74000,60500
ugly dolls,0.35,74000,-,49500,0.54,-,-,-,40500,33100,40500,40500,40500,49500,74000,60500,49500,40500,40500,40500
snowshoes,0.34,368000,-,301000,1.03,-,-,-,74000,74000,90500,246000,550000,823000,823000,368000,201000,135000,90500,74000
indianapolis 500,0.16,246000,-,201000,0.84,-,-,-,135000,1220000,135000,135000,90500,90500,60500,49500,49500,60500,49500,49500
bcs championship,0.09,246000,-,246000,1.02,-,-,-,33100,18100,22200,22200,33100,1000000,450000,450000,673000,90500,33100,22200
uga football schedule 2010,0.04,22200,-,18100,0.12,-,-,-,170,170,210,210,480,1300,4400,33100,60500,74000,40500,18100
boston college football,0.09,49500,-,40500,0.89,-,-,-,18100,14800,18100,14800,18100,40500,33100,60500,90500,135000,49500,22200
workout music,0.07,246000,-,165000,1.06,-,-,-,135000,165000,165000,201000,201000,246000,135000,110000,135000,135000,135000,135000
footjoy,0.8,201000,-,90500,1.05,-,-,-,-,110000,110000,110000,90500,74000,90500,74000,74000,90500,90500,90500
maglite,0.53,368000,-,110000,0.81,-,-,-,90500,90500,90500,110000,110000,135000,165000,135000,110000,90500,90500,90500
batting cages,0.34,201000,-,201000,1.52,-,-,-,246000,246000,301000,301000,246000,165000,110000,110000,135000,135000,165000,201000
zoo york,0.3,201000,-,74000,0.55,-,-,-,74000,74000,74000,74000,60500,60500,74000,74000,74000,90500,110000,90500
diamondback bikes,0.42,74000,-,49500,0.64,-,-,-,60500,60500,49500,49500,33100,33100,40500,40500,40500,49500,60500,60500
boston bruins schedule,0.21,22200,-,18100,0.53,-,-,-,33100,40500,27100,18100,18100,18100,18100,22200,18100,9900,3600,1900
used boats for sale,0.56,165000,-,135000,0.37,-,-,-,165000,165000,135000,165000,135000,110000,74000,74000,74000,110000,135000,165000
evinrude,0.48,450000,-,246000,0.67,-,-,-,368000,301000,246000,246000,165000,135000,110000,135000,165000,201000,246000,301000
fitness equipment,0.72,550000,-,301000,1.79,-,-,-,201000,201000,201000,301000,368000,450000,368000,301000,301000,201000,246000,201000
football cleats,0.8,135000,-,110000,0.72,-,-,-,135000,110000,74000,90500,74000,74000,60500,60500,90500,110000,201000,165000
string bikini,0.59,201000,-,74000,0.68,-,-,-,90500,90500,74000,90500,74000,74000,74000,74000,74000,74000,90500,90500
saints schedule,0.08,74000,-,74000,0.27,-,-,-,18100,14800,22200,9900,14800,60500,110000,135000,135000,201000,135000,40500
reloading supplies,0.62,33100,-,27100,0.48,-,-,-,22200,27100,27100,40500,33100,40500,33100,33100,27100,27100,22200,22200
30 day shred,0.14,135000,-,90500,0.57,-,-,-,110000,110000,110000,110000,110000,135000,60500,49500,60500,60500,74000,90500
