Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
anniversary ideas,0.56,368000,-,246000,1.2,-,-,-,-,301000,246000,246000,201000,246000,165000,201000,246000,301000,301000,246000
wedding program templates,0.41,49500,-,40500,0.6,-,-,-,60500,60500,49500,40500,27100,27100,14800,18100,27100,40500,40500,40500
printable cards,0.52,823000,-,673000,0.71,-,-,-,673000,823000,550000,550000,823000,550000,823000,550000,550000,550000,450000,368000
christmas gifts 2010,0.27,135000,-,90500,0.93,-,-,-,590,480,880,1600,1900,6600,550000,450000,90500,27100,8100,2900
wedding anniversary gifts,0.57,201000,-,90500,1.32,-,-,-,110000,90500,74000,74000,74000,74000,60500,74000,90500,90500,110000,110000
jack o lantern patterns,0.09,60500,-,49500,0.18,-,-,-,480,480,480,720,1600,1900,1900,5400,550000,14800,1600,590
groomsmen gift ideas,0.89,33100,-,27100,1.67,-,-,-,33100,33100,27100,27100,22200,22200,12100,14800,22200,27100,33100,33100
beach weddings,0.64,368000,-,301000,1.57,-,-,-,301000,301000,246000,368000,368000,450000,201000,201000,246000,246000,301000,301000
wedding etiquette,0.17,135000,-,110000,0.24,-,-,-,110000,110000,110000,110000,90500,110000,60500,74000,90500,90500,110000,110000
bridal shower gifts,0.71,49500,-,40500,1.22,-,-,-,60500,49500,49500,49500,40500,33100,14800,18100,22200,33100,49500,49500
mothers rings,1,60500,-,49500,1.89,-,-,-,22200,74000,74000,49500,49500,49500,110000,90500,40500,27100,27100,27100
gag gifts,0.75,110000,-,74000,0.68,-,-,-,49500,49500,49500,60500,60500,74000,301000,135000,60500,60500,49500,49500
rehearsal dinner invitations,1,27100,-,27100,3.2,-,-,-,33100,33100,33100,33100,27100,22200,9900,9900,14800,22200,33100,33100
mothers day flowers,0.87,110000,-,60500,4.74,-,-,-,9900,450000,90500,18100,90500,33100,14800,9900,9900,12100,14800,9900
first birthday party ideas,0.69,60500,-,40500,0.77,-,-,-,49500,40500,40500,49500,49500,74000,27100,27100,33100,40500,40500,40500
flowers delivery,0.96,823000,-,450000,5,-,-,-,301000,673000,368000,368000,823000,450000,450000,368000,301000,368000,368000,301000
invitation wording,0.35,1000000,-,550000,0.82,-,-,-,550000,673000,673000,673000,550000,550000,368000,450000,450000,450000,450000,550000
outdoor christmas decorations,0.93,60500,-,40500,1.02,-,-,-,4400,2400,2400,5400,6600,22200,165000,246000,49500,18100,9900,6600
fruit basket,0.59,450000,-,201000,2.62,-,-,-,201000,246000,201000,201000,246000,201000,301000,201000,201000,201000,201000,201000
wedding supplies,0.81,135000,-,90500,1.15,-,-,-,90500,90500,90500,110000,110000,110000,60500,60500,74000,74000,74000,90500
las vegas weddings,0.77,165000,-,110000,2.46,-,-,-,110000,110000,90500,135000,135000,165000,110000,110000,110000,110000,110000,110000
christmas greetings,0.71,673000,-,246000,0.97,-,-,-,110000,135000,110000,135000,165000,165000,1000000,246000,165000,135000,135000,110000
spring break 2011 dates,0.05,40500,-,27100,0.65,-,-,-,720,1600,18100,74000,74000,60500,27100,18100,12100,8100,6600,4400
fruit bouquet,0.62,60500,-,49500,1.3,-,-,-,40500,74000,49500,40500,74000,40500,49500,40500,40500,40500,40500,33100
birthday party games,0.57,550000,-,450000,1,-,-,-,368000,368000,368000,450000,450000,673000,301000,368000,368000,450000,368000,368000
photo gifts,0.79,135000,-,49500,2.43,-,-,-,33100,40500,33100,33100,33100,40500,110000,110000,90500,60500,27100,27100
net spend,0.12,368000,-,368000,0.69,-,-,-,368000,368000,368000,450000,450000,450000,368000,368000,368000,368000,368000,368000
mothers day gift,0.69,246000,-,165000,3.3,-,-,-,22200,1220000,550000,49500,40500,22200,14800,12100,12100,14800,14800,14800
bridal shower themes,0.46,74000,-,60500,0.64,-,-,-,74000,74000,74000,90500,74000,90500,22200,27100,33100,40500,49500,60500
tracking santa,0.07,673000,-,301000,0.22,-,-,-,4400,4400,6600,40500,110000,110000,3350000,60500,9900,6600,5400,3600
secret santa,0.1,165000,-,74000,0.43,-,-,-,9900,8100,8100,22200,22200,27100,450000,201000,33100,14800,12100,9900
christmas gifts for boyfriend,0.46,49500,-,33100,1.47,-,-,-,590,390,590,1300,1600,2900,246000,165000,22200,5400,1600,880
christmas wreaths,0.71,110000,-,74000,1.46,-,-,-,9900,6600,5400,12100,12100,33100,368000,368000,90500,40500,22200,12100
headstones,0.69,301000,-,165000,1.53,-,-,-,135000,165000,135000,201000,165000,201000,110000,135000,201000,165000,135000,135000
bridal bouquets,0.51,673000,-,368000,1.43,-,-,-,368000,368000,368000,450000,450000,550000,246000,246000,301000,301000,368000,368000
wine gift baskets,0.7,74000,-,60500,2.77,-,-,-,33100,40500,40500,40500,49500,49500,301000,90500,40500,33100,33100,27100
wedding shower invitations,0.69,110000,-,90500,1.38,-,-,-,110000,135000,135000,165000,135000,135000,40500,40500,49500,60500,90500,110000
party supply stores,0.56,74000,-,60500,0.91,-,-,-,60500,74000,60500,110000,74000,74000,40500,40500,60500,60500,60500,60500
wreath,0.54,673000,-,450000,1.09,-,-,-,201000,246000,246000,368000,301000,450000,1220000,1220000,550000,368000,246000,201000
urns,0.69,550000,-,301000,1.84,-,-,-,246000,301000,301000,368000,368000,301000,246000,246000,246000,246000,246000,201000
plaques,0.66,2240000,-,550000,2.05,-,-,-,450000,450000,450000,673000,550000,673000,550000,550000,450000,450000,368000,368000
gogos,0.29,550000,-,90500,0.28,-,-,-,165000,165000,165000,135000,60500,49500,49500,49500,60500,60500,60500,60500
40th birthday ideas,0.71,90500,-,40500,0.91,-,-,-,40500,33100,33100,49500,40500,60500,27100,40500,40500,49500,40500,40500
gift basket,0.92,1000000,-,823000,2.78,-,-,-,550000,550000,550000,673000,823000,673000,1830000,1000000,673000,550000,550000,550000
housewarming gifts,0.73,49500,-,33100,0.88,-,-,-,40500,33100,27100,33100,27100,33100,40500,33100,40500,40500,40500,40500
funny birthday cards,0.67,135000,-,74000,0.72,-,-,-,60500,60500,60500,74000,90500,74000,74000,74000,74000,74000,74000,74000
save the date postcards,0.98,22200,-,22200,4.12,-,-,-,-,18100,18100,27100,27100,40500,22200,22200,22200,18100,18100,14800
holiday photo cards,0.88,33100,-,27100,8.06,-,-,-,4400,1900,1900,3600,5400,6600,135000,135000,33100,14800,9900,6600
santa games,0.12,301000,-,49500,0.4,-,-,-,18100,18100,18100,27100,27100,49500,246000,74000,22200,18100,14800,14800
engraved gifts,0.92,49500,-,27100,1.94,-,-,-,22200,27100,22200,27100,33100,27100,49500,33100,27100,27100,22200,22200
carlson craft,0.41,22200,-,22200,0.61,-,-,-,22200,22200,22200,27100,27100,27100,14800,18100,18100,18100,18100,22200
centerpiece ideas,0.53,165000,-,135000,0.78,-,-,-,135000,135000,135000,165000,135000,165000,90500,135000,110000,110000,110000,110000
pinatas,0.42,823000,-,301000,0.71,-,-,-,301000,368000,301000,368000,301000,301000,246000,246000,301000,301000,301000,301000
efavormart,0.26,18100,-,14800,0.2,-,-,-,18100,18100,18100,18100,14800,14800,6600,8100,9900,12100,12100,12100
birthday gift ideas,0.79,823000,-,368000,1.04,-,-,-,368000,368000,368000,450000,450000,450000,246000,368000,450000,450000,450000,368000
eulogy examples,0.11,27100,-,18100,0.31,-,-,-,14800,22200,18100,22200,18100,22200,18100,18100,18100,18100,12100,12100
printable invitations,0.74,301000,-,201000,1.1,-,-,-,201000,301000,246000,246000,201000,246000,135000,165000,201000,201000,165000,165000
sell gift cards,0.75,40500,-,40500,1.9,-,-,-,40500,33100,33100,40500,49500,74000,90500,33100,22200,18100,18100,18100
valentine cards,0.3,550000,-,301000,0.79,-,-,-,12100,12100,14800,33100,2740000,550000,49500,27100,22200,27100,33100,22200
venetian masks,0.8,74000,-,33100,0.62,-,-,-,18100,22200,27100,33100,40500,33100,27100,33100,74000,33100,22200,22200
30th birthday party ideas,0.48,22200,-,14800,1.46,-,-,-,14800,14800,14800,18100,14800,22200,9900,12100,12100,14800,14800,12100
honeymoon registry,0.68,60500,-,49500,1.88,-,-,-,60500,60500,60500,74000,49500,49500,33100,33100,40500,49500,60500,60500
easter games,0.13,110000,-,49500,0.32,-,-,-,12100,22200,368000,74000,27100,14800,12100,9900,9900,8100,6600,6600
yo gabba gabba party supplies,1,12100,-,9900,0.64,-,-,-,9900,8100,9900,12100,9900,12100,6600,8100,9900,12100,12100,14800
floral arrangements,0.75,368000,-,246000,1.87,-,-,-,201000,246000,201000,301000,301000,301000,201000,201000,201000,201000,201000,201000
cool gifts,0.82,135000,-,90500,1.16,-,-,-,60500,60500,49500,49500,60500,60500,301000,201000,74000,60500,49500,49500
string lights,0.98,165000,-,110000,1.01,-,-,-,165000,135000,110000,110000,90500,110000,135000,135000,110000,110000,110000,110000
brides magazine,0.38,90500,-,49500,0.66,-,-,-,49500,40500,49500,60500,60500,74000,49500,40500,49500,49500,49500,49500
bridal shower invitation wording,0.46,27100,-,22200,0.8,-,-,-,27100,27100,27100,33100,27100,27100,8100,8100,12100,14800,22200,27100
urn,0.5,1220000,-,450000,1.83,-,-,-,368000,450000,450000,550000,550000,550000,368000,368000,368000,368000,368000,301000
cremation urns,0.99,49500,-,33100,2.36,-,-,-,33100,27100,27100,40500,40500,40500,27100,27100,33100,27100,33100,33100
halloween invitations,0.66,60500,-,40500,1.64,-,-,-,5400,3600,2900,4400,5400,4400,2900,4400,246000,165000,40500,12100
place cards,0.6,301000,-,165000,1.23,-,-,-,165000,165000,165000,165000,165000,165000,135000,201000,135000,135000,135000,135000
party rental,0.57,1000000,-,823000,1.88,-,-,-,1000000,1000000,823000,1000000,823000,823000,550000,673000,673000,823000,823000,823000
baby registry checklist,0.43,12100,-,9900,1.24,-,-,-,12100,12100,9900,12100,12100,14800,8100,8100,9900,8100,9900,9900
party stores,0.39,450000,-,301000,0.86,-,-,-,246000,301000,246000,368000,301000,301000,246000,246000,450000,301000,246000,246000
gourmet gift baskets,0.91,33100,-,27100,2.93,-,-,-,18100,18100,18100,22200,33100,27100,90500,40500,22200,22200,22200,18100
christmas tree store,0.42,27100,-,22200,0.73,-,-,-,18100,22200,14800,14800,12100,18100,60500,60500,22200,14800,14800,14800
gifts for boyfriend,0.6,301000,-,201000,1.03,-,-,-,90500,90500,74000,90500,301000,246000,550000,368000,135000,110000,90500,90500
bone fish grill,0.21,246000,-,246000,0.27,-,-,-,246000,246000,201000,246000,301000,301000,301000,201000,201000,165000,201000,201000
baby shower invites,0.75,201000,-,165000,1.77,-,-,-,165000,165000,165000,201000,165000,201000,110000,110000,135000,165000,165000,165000
wreaths,0.61,550000,-,450000,1.15,-,-,-,201000,201000,246000,368000,301000,450000,1220000,1220000,450000,301000,201000,165000
baby shower centerpieces,0.67,40500,-,40500,0.75,-,-,-,40500,40500,40500,49500,49500,60500,22200,33100,40500,40500,40500,40500
wedding announcements,0.51,90500,-,74000,2.29,-,-,-,74000,74000,74000,90500,90500,90500,60500,60500,74000,74000,74000,74000
top christmas gifts 2010,0.23,49500,-,33100,0.66,-,-,-,170,140,260,320,480,2400,201000,165000,33100,8100,2400,880
pacs,0.26,1500000,-,110000,4.88,-,-,-,110000,110000,110000,135000,110000,135000,110000,110000,110000,110000,110000,90500
gift ideas for mom,0.83,165000,-,110000,1.48,-,-,-,49500,74000,60500,60500,74000,60500,550000,201000,74000,60500,60500,49500
baby shower gifts,0.7,90500,-,74000,0.97,-,-,-,60500,60500,60500,90500,74000,90500,40500,60500,60500,60500,74000,74000
videographer,0.58,450000,-,201000,2.98,-,-,-,165000,201000,301000,246000,246000,246000,165000,201000,201000,201000,201000,165000
birthday party invitations,0.87,165000,-,110000,1.85,-,-,-,110000,135000,110000,135000,135000,165000,74000,90500,110000,110000,110000,110000
gift basket ideas,0.78,60500,-,49500,2.36,-,-,-,40500,40500,49500,49500,49500,49500,110000,74000,49500,49500,40500,33100
nativity scene,0.68,165000,-,110000,0.78,-,-,-,14800,12100,14800,22200,27100,90500,673000,368000,90500,40500,27100,22200
wedding program,0.46,450000,-,301000,0.79,-,-,-,450000,450000,450000,301000,246000,246000,135000,165000,246000,301000,368000,368000
edible arrangement,0.55,823000,-,673000,0.49,-,-,-,673000,1220000,823000,673000,1220000,550000,823000,550000,550000,450000,450000,368000
flower shops,0.78,2740000,-,1830000,3.94,-,-,-,1220000,2740000,1830000,1830000,3350000,2240000,1830000,1500000,1500000,1500000,1500000,1500000
baptism favors,1,27100,-,22200,1.29,-,-,-,22200,27100,22200,22200,22200,27100,12100,18100,22200,22200,22200,22200
stocking stuffer ideas,0.38,40500,-,33100,1.37,-,-,-,720,590,880,1600,1000,1600,301000,90500,12100,3600,1600,720
discount gift cards,0.88,49500,-,49500,2.22,-,-,-,-,40500,33100,40500,40500,49500,135000,90500,33100,27100,27100,27100
wedding decoration ideas,0.52,60500,-,33100,1.02,-,-,-,40500,40500,33100,49500,40500,49500,22200,22200,27100,33100,33100,40500
caskets,0.5,368000,-,165000,3.54,-,-,-,135000,165000,165000,201000,201000,201000,165000,165000,165000,165000,135000,135000
wedding reception ideas,0.4,60500,-,49500,1.42,-,-,-,49500,49500,49500,49500,49500,60500,27100,33100,40500,40500,49500,49500
christmas gifts for mom,0.61,33100,-,27100,1.83,-,-,-,880,320,390,1600,1300,1900,201000,74000,9900,3600,1600,1000
planning a wedding,0.56,1000000,-,450000,1.72,-,-,-,368000,368000,368000,550000,550000,550000,368000,368000,368000,368000,368000,450000
cheap wedding favors,0.98,40500,-,27100,1.43,-,-,-,27100,27100,27100,33100,33100,40500,18100,18100,22200,27100,27100,33100
valentines day cards,0.25,246000,-,135000,0.84,-,-,-,5400,6600,6600,12100,1500000,201000,18100,9900,8100,12100,18100,6600
face paint,0.29,673000,-,301000,0.64,-,-,-,246000,246000,246000,301000,201000,201000,165000,201000,1000000,301000,201000,201000
halloween props,0.63,49500,-,33100,0.77,-,-,-,14800,12100,9900,12100,9900,9900,9900,18100,135000,110000,49500,27100
funny ecards,0.81,135000,-,90500,0.68,-,-,-,74000,74000,74000,74000,135000,74000,110000,90500,74000,74000,74000,60500
fathers day cards,0.56,135000,-,74000,0.73,-,-,-,673000,40500,6600,6600,6600,5400,5400,5400,4400,5400,5400,8100
card maker,0.38,550000,-,246000,1.17,-,-,-,246000,301000,246000,246000,246000,246000,301000,246000,246000,201000,165000,201000
sympathy cards,0.37,135000,-,90500,0.93,-,-,-,74000,74000,74000,110000,90500,110000,74000,90500,90500,90500,90500,90500
jack o lantern templates,0.1,18100,-,14800,0.18,-,-,-,-,110,91,210,320,480,390,1300,165000,2400,320,170
birthday cards to print,0.63,246000,-,165000,0.68,-,-,-,135000,165000,165000,165000,165000,165000,165000,165000,165000,165000,135000,135000
wedding color schemes,0.41,49500,-,33100,0.26,-,-,-,33100,27100,27100,33100,33100,49500,27100,27100,33100,33100,33100,33100
wedding guest book,0.78,90500,-,49500,1.57,-,-,-,60500,60500,49500,60500,49500,49500,27100,33100,40500,49500,49500,60500
name a star,0.19,450000,-,246000,2.1,-,-,-,165000,165000,165000,301000,368000,450000,246000,201000,246000,301000,246000,165000
glee christmas album,0.09,33100,-,18100,0.29,-,-,-,720,1000,880,1900,2400,3600,90500,90500,6600,210,91,73
advent wreath,0.55,49500,-,27100,0.84,-,-,-,1300,1000,1300,4400,2900,6600,135000,165000,18100,6600,2900,1900
engagement party,0.39,135000,-,74000,2.55,-,-,-,90500,74000,74000,74000,74000,90500,49500,60500,74000,74000,74000,74000
anniversary cards,0.57,201000,-,74000,0.77,-,-,-,90500,74000,60500,74000,74000,74000,74000,74000,90500,90500,90500,74000
wedding invitation etiquette,0.12,33100,-,27100,0.22,-,-,-,33100,33100,33100,40500,33100,33100,14800,14800,18100,18100,27100,33100
personalized candy,1,60500,-,49500,1.6,-,-,-,40500,40500,40500,49500,74000,74000,40500,49500,40500,40500,40500,40500
photo booth rental,0.92,74000,-,49500,2.98,-,-,-,49500,49500,49500,60500,49500,60500,33100,40500,49500,40500,40500,40500
retirement gifts,0.93,49500,-,40500,1.14,-,-,-,49500,60500,40500,40500,33100,40500,40500,33100,33100,33100,27100,33100
party lights,0.8,90500,-,49500,1.13,-,-,-,49500,49500,40500,49500,49500,49500,49500,49500,49500,49500,49500,49500
wedding invitation templates,0.72,74000,-,33100,1.1,-,-,-,40500,49500,40500,49500,40500,40500,22200,22200,22200,27100,33100,33100
graduation party invitations,0.88,27100,-,27100,2.39,-,-,-,33100,110000,90500,33100,12100,9900,6600,8100,5400,4400,4400,9900
fall flowers,0.21,60500,-,49500,1.07,-,-,-,40500,33100,33100,33100,33100,40500,27100,49500,90500,110000,74000,49500
unique baby gifts,0.94,33100,-,18100,1.23,-,-,-,18100,14800,18100,22200,22200,22200,18100,22200,18100,22200,22200,18100
cap and gown,0.64,90500,-,74000,1.25,-,-,-,90500,201000,135000,110000,74000,74000,49500,49500,49500,40500,33100,33100
banquet halls,0.55,823000,-,550000,2.34,-,-,-,450000,450000,450000,673000,673000,1000000,450000,450000,450000,450000,450000,450000
wedding ceremony music,0.21,90500,-,60500,0.41,-,-,-,74000,74000,60500,60500,49500,49500,27100,33100,49500,60500,60500,74000
wedding invitation kits,1,40500,-,27100,1.79,-,-,-,27100,27100,27100,40500,33100,40500,18100,18100,22200,18100,22200,27100
tent rentals,0.71,201000,-,135000,1.6,-,-,-,201000,201000,165000,165000,135000,165000,90500,90500,110000,135000,135000,165000
engagement gifts,0.65,60500,-,33100,0.95,-,-,-,33100,27100,27100,33100,33100,33100,33100,33100,33100,33100,33100,33100
unique wedding invitations,0.83,49500,-,22200,1.7,-,-,-,22200,22200,22200,27100,27100,33100,14800,14800,18100,18100,22200,27100
first dance wedding songs,0.11,74000,-,40500,0.36,-,-,-,49500,49500,49500,49500,40500,49500,27100,33100,40500,40500,49500,49500
birthday gifts for her,0.86,40500,-,18100,1.58,-,-,-,18100,18100,18100,18100,18100,22200,14800,18100,22200,18100,18100,18100
wedding invites,0.91,1000000,-,550000,2.78,-,-,-,550000,550000,550000,823000,673000,823000,368000,368000,368000,450000,450000,550000
wedding makeup,0.4,301000,-,90500,1.73,-,-,-,90500,90500,90500,110000,90500,90500,49500,60500,60500,74000,74000,74000
corporate gifts,0.84,165000,-,60500,4.99,-,-,-,33100,27100,27100,49500,74000,60500,110000,90500,74000,60500,49500,49500
alstroemeria,0.25,60500,-,18100,0.63,-,-,-,22200,33100,27100,22200,22200,18100,12100,12100,14800,18100,14800,14800
buy a star,0.34,368000,-,110000,1.37,-,-,-,110000,90500,110000,165000,135000,165000,135000,110000,90500,90500,110000,110000
family reunion ideas,0.79,18100,-,18100,1.78,-,-,-,33100,22200,14800,18100,14800,18100,8100,9900,12100,14800,18100,27100
anniversary gifts for men,0.81,27100,-,22200,1.08,-,-,-,22200,22200,22200,22200,18100,18100,12100,18100,22200,22200,22200,22200
falconry,0.07,135000,-,40500,0.53,-,-,-,40500,40500,40500,49500,49500,49500,49500,49500,40500,40500,33100,33100
vegas weddings,0.8,201000,-,165000,2.61,-,-,-,135000,135000,135000,165000,165000,201000,135000,135000,135000,135000,165000,165000
decorations,0.73,2740000,-,1830000,0.9,-,-,-,-,-,1500000,1500000,1500000,1830000,2240000,2740000,2740000,1830000,1500000,1500000
candy canes,0.23,246000,-,165000,0.73,-,-,-,49500,49500,49500,90500,90500,135000,1000000,301000,110000,60500,40500,40500
birthday balloons,0.66,110000,-,40500,1.7,-,-,-,33100,33100,33100,49500,40500,40500,27100,33100,33100,40500,33100,33100
fathers day gift ideas,0.88,60500,-,40500,2.49,-,-,-,368000,74000,9900,4400,5400,2900,2400,2900,2900,2900,2400,2900
favors,0.82,2740000,-,1830000,1.31,-,-,-,1830000,1830000,1830000,2240000,2240000,2240000,1220000,1500000,1500000,1830000,1830000,1830000
21st birthday ideas,0.54,90500,-,40500,1.12,-,-,-,40500,40500,40500,40500,40500,49500,27100,40500,40500,40500,40500,40500
party supply,0.89,1000000,-,823000,1.05,-,-,-,823000,823000,823000,1000000,823000,1000000,550000,550000,673000,823000,823000,823000
graduation gift ideas,0.89,60500,-,49500,1.38,-,-,-,110000,246000,90500,33100,18100,14800,27100,18100,12100,9900,14800,18100
21st birthday,0.38,368000,-,165000,1.04,-,-,-,165000,165000,165000,165000,165000,201000,135000,135000,165000,165000,135000,135000
new years eve dresses,0.73,27100,-,18100,1.25,-,-,-,880,590,720,1300,1600,5400,165000,33100,6600,2400,1300,880
valentines gifts,0.63,550000,-,301000,1.73,-,-,-,14800,14800,14800,40500,2240000,1220000,90500,33100,27100,33100,60500,27100
thanksgiving decorations,0.58,27100,-,22200,0.87,-,-,-,1300,880,880,1300,1900,1900,2900,201000,49500,14800,4400,2900
tropical flowers,0.43,60500,-,40500,1.49,-,-,-,40500,49500,49500,49500,49500,40500,27100,33100,33100,33100,33100,40500
pet urns,1,27100,-,22200,1.82,-,-,-,18100,18100,18100,22200,27100,27100,22200,22200,22200,18100,22200,22200
anniversary gift ideas,0.7,246000,-,135000,1.23,-,-,-,201000,165000,135000,135000,110000,135000,90500,135000,165000,165000,165000,165000
wedding songs first dance,0.11,74000,-,40500,0.37,-,-,-,49500,49500,49500,49500,40500,49500,27100,33100,40500,40500,49500,49500
gift finder,0.39,27100,-,18100,0.66,-,-,-,12100,12100,8100,9900,12100,12100,49500,33100,12100,9900,9900,12100
bridal magazines,0.58,90500,-,40500,0.87,-,-,-,40500,40500,40500,49500,49500,74000,40500,40500,40500,40500,40500,40500
letters from santa,0.14,135000,-,74000,0.58,-,-,-,6600,5400,6600,22200,18100,22200,550000,201000,27100,14800,9900,8100
birthday invitation wording,0.41,110000,-,74000,0.74,-,-,-,74000,74000,60500,74000,74000,90500,40500,60500,74000,74000,74000,74000
online birthday cards,0.9,165000,-,90500,0.76,-,-,-,90500,74000,74000,110000,135000,110000,110000,110000,110000,110000,90500,90500
gifts for guys,0.74,135000,-,90500,1.19,-,-,-,49500,49500,40500,49500,165000,90500,301000,165000,60500,49500,49500,40500
affordable wedding invitations,1,74000,-,49500,2.21,-,-,-,49500,49500,49500,74000,60500,74000,33100,33100,33100,40500,40500,49500
best wedding songs,0.1,90500,-,60500,0.35,-,-,-,74000,74000,60500,60500,49500,60500,33100,40500,49500,60500,60500,60500
printable christmas cards,0.71,60500,-,40500,1.08,-,-,-,18100,18100,12100,14800,22200,18100,301000,49500,18100,14800,12100,12100
1st birthday party supplies,1,33100,-,27100,0.96,-,-,-,27100,22200,22200,33100,27100,40500,18100,22200,27100,27100,33100,33100
gigmasters,0.13,18100,-,12100,0.1,-,-,-,14800,14800,12100,14800,12100,14800,9900,12100,12100,12100,12100,12100
baby showers,0.52,1000000,-,246000,0.84,-,-,-,301000,301000,246000,368000,301000,368000,135000,201000,246000,246000,246000,246000
battery operated candles,1,27100,-,22200,1.17,-,-,-,18100,14800,14800,18100,18100,22200,40500,49500,27100,18100,14800,14800
unique wedding favors,0.86,27100,-,14800,1.4,-,-,-,18100,14800,14800,18100,18100,22200,9900,9900,12100,14800,14800,14800
fruit arrangements,0.66,90500,-,60500,1.65,-,-,-,60500,110000,74000,60500,90500,60500,90500,60500,49500,49500,49500,49500
ideas for valentines day,0.42,550000,-,368000,1.61,-,-,-,9900,27100,33100,49500,2740000,1220000,74000,22200,18100,22200,33100,14800
unique christmas gifts,0.88,27100,-,14800,2.3,-,-,-,1000,720,880,1900,2900,3600,90500,60500,14800,6600,2900,2400
cheap party supplies,1,40500,-,27100,1.07,-,-,-,27100,33100,27100,33100,27100,33100,14800,18100,27100,27100,27100,33100
printable birthday invitations,0.7,90500,-,49500,0.86,-,-,-,49500,60500,49500,60500,49500,74000,33100,49500,49500,60500,40500,40500
videography,0.56,550000,-,246000,2.91,-,-,-,201000,246000,301000,301000,301000,301000,201000,201000,201000,201000,201000,201000
graduation cards,0.56,90500,-,60500,1.8,-,-,-,165000,246000,90500,49500,27100,27100,27100,18100,18100,14800,22200,49500
discounted gift cards,0.95,27100,-,27100,2.51,-,-,-,22200,22200,18100,22200,27100,27100,74000,49500,18100,14800,12100,12100
flower shop,0.75,3350000,-,1830000,4.09,-,-,-,1000000,1830000,1500000,1830000,2740000,1830000,1830000,1500000,1500000,1500000,1500000,1500000
holy land,0.36,201000,-,110000,1.01,-,-,-,90500,110000,110000,135000,110000,135000,110000,110000,110000,90500,90500,90500
engagement party invitations,0.93,22200,-,12100,4.03,-,-,-,14800,12100,12100,14800,12100,14800,8100,8100,12100,12100,14800,14800
unique gift ideas,0.89,135000,-,74000,1.54,-,-,-,60500,60500,49500,60500,90500,74000,201000,135000,60500,60500,60500,49500
hawaiian leis,0.78,33100,-,22200,1.58,-,-,-,40500,49500,27100,22200,22200,22200,14800,14800,18100,18100,22200,22200
valentine gifts for him,0.73,90500,-,49500,1.43,-,-,-,1600,1600,1300,4400,450000,201000,9900,4400,3600,4400,5400,2400
artificial flowers,0.89,301000,-,135000,0.97,-,-,-,135000,135000,135000,201000,165000,201000,110000,110000,135000,135000,135000,135000
best gifts for men,0.87,74000,-,49500,1.41,-,-,-,22200,22200,18100,22200,60500,40500,246000,135000,33100,22200,18100,18100
masquerade mask,0.79,201000,-,110000,0.79,-,-,-,49500,90500,135000,135000,135000,135000,110000,110000,246000,110000,60500,49500
exotic flowers,0.44,27100,-,14800,1.62,-,-,-,14800,22200,18100,22200,22200,18100,12100,12100,12100,14800,14800,14800
pumpkin carving stencils patterns,0.08,368000,-,301000,0.24,-,-,-,1900,2400,1600,2900,6600,14800,18100,49500,3350000,74000,6600,2400
beach wedding invitations,1,27100,-,18100,1.78,-,-,-,18100,18100,18100,22200,22200,27100,12100,14800,14800,14800,18100,22200
clear.net,0.43,9900,-,5400,1.55,-,-,-,5400,5400,5400,6600,6600,6600,5400,4400,4400,4400,5400,4400
bingo card maker,0.29,12100,-,9900,0.28,-,-,-,6600,9900,9900,12100,12100,9900,12100,12100,12100,9900,6600,6600
sympathy gifts,0.96,22200,-,18100,2.07,-,-,-,-,12100,14800,22200,27100,27100,18100,18100,18100,14800,18100,14800
baby invitations,0.92,673000,-,550000,2.11,-,-,-,550000,550000,550000,673000,673000,823000,368000,368000,550000,550000,550000,550000
cardboard cutouts,0.94,74000,-,49500,1.08,-,-,-,40500,40500,40500,60500,49500,49500,60500,49500,40500,40500,40500,40500
wording for wedding invitations,0.32,368000,-,165000,0.71,-,-,-,201000,201000,201000,246000,201000,246000,110000,110000,110000,135000,165000,201000
holiday gift baskets,0.9,14800,-,12100,6.26,-,-,-,1900,1000,1300,3600,5400,5400,74000,33100,9900,5400,4400,3600
greeting card sayings,0.23,60500,-,49500,1.78,-,-,-,22200,22200,22200,22200,27100,22200,246000,90500,33100,22200,22200,18100
justin bieber party supplies,0.98,12100,-,9900,1,-,-,-,9900,9900,12100,18100,14800,22200,4400,4400,5400,6600,5400,5400
personalized wedding gifts,0.97,22200,-,12100,1.91,-,-,-,14800,12100,12100,14800,12100,14800,9900,9900,12100,14800,14800,14800
birthday party themes,0.72,90500,-,60500,0.86,-,-,-,60500,60500,60500,74000,74000,90500,40500,40500,49500,60500,60500,60500
save the date ideas,0.71,18100,-,14800,2.18,-,-,-,12100,12100,12100,14800,14800,22200,12100,14800,18100,14800,12100,12100
thank you gifts,0.56,110000,-,60500,1.8,-,-,-,74000,74000,60500,74000,60500,74000,74000,60500,60500,60500,60500,60500
harry and davids,0.25,14800,-,12100,0.3,-,-,-,5400,6600,8100,9900,8100,9900,60500,22200,9900,9900,5400,4400
pre lit christmas trees,0.93,49500,-,40500,1.49,-,-,-,5400,4400,5400,6600,6600,40500,135000,201000,40500,14800,8100,6600
