Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
hobo bag,0.8,110000,-,74000,1.03,-,-,-,74000,60500,60500,74000,74000,90500,90500,74000,74000,74000,74000,74000
western purses,0.93,12100,-,12100,0.7,-,-,-,8100,8100,8100,12100,14800,14800,18100,14800,12100,9900,9900,8100
wholesale bags,0.93,301000,-,201000,2.19,-,-,-,165000,165000,165000,246000,246000,246000,201000,201000,201000,201000,201000,201000
hello kitty purse,0.76,22200,-,14800,0.72,-,-,-,12100,12100,14800,18100,18100,18100,27100,18100,12100,12100,12100,9900
purse hook,0.94,27100,-,22200,0.79,-,-,-,14800,18100,14800,18100,18100,22200,40500,33100,18100,18100,18100,18100
junior drake,0.55,22200,-,18100,0.45,-,-,-,9900,14800,12100,14800,14800,18100,22200,22200,22200,22200,18100,14800
goyard bags,0.5,22200,-,12100,0.83,-,-,-,12100,12100,9900,9900,9900,12100,12100,12100,12100,12100,14800,14800
miche purse,0.32,90500,-,74000,0.18,-,-,-,49500,60500,74000,90500,74000,90500,110000,90500,90500,90500,74000,74000
jessica simpson purses,0.91,9900,-,8100,0.74,-,-,-,4400,6600,5400,8100,8100,8100,14800,12100,8100,9900,8100,8100
cute purses,0.79,22200,-,18100,1.15,-,-,-,18100,14800,18100,22200,18100,22200,22200,22200,14800,18100,27100,22200
pradas,0.45,110000,-,18100,0.83,-,-,-,14800,18100,18100,22200,18100,18100,22200,22200,18100,18100,18100,18100
cross body purses,0.98,40500,-,33100,1.02,-,-,-,40500,40500,40500,40500,33100,40500,40500,33100,22200,18100,22200,22200
wholesale designer handbags,0.74,27100,-,18100,1.28,-,-,-,14800,14800,18100,22200,22200,18100,18100,18100,18100,18100,18100,18100
backpack purse,0.76,60500,-,49500,0.82,-,-,-,-,40500,33100,49500,40500,49500,49500,40500,40500,40500,49500,49500
hobo purses,0.91,49500,-,33100,1.04,-,-,-,33100,27100,27100,40500,40500,40500,49500,40500,33100,33100,33100,33100
betsey johnson handbags,1,12100,-,9900,0.92,-,-,-,6600,6600,6600,9900,9900,9900,12100,12100,9900,9900,12100,9900
baekgaard,0.52,18100,-,8100,0.3,-,-,-,8100,12100,12100,6600,6600,9900,12100,9900,5400,5400,5400,5400
b makowsky handbags,1,9900,-,9900,0.85,-,-,-,8100,8100,6600,9900,9900,12100,12100,9900,8100,8100,8100,6600
haiku bags,0.82,5400,-,5400,0.61,-,-,-,5400,4400,4400,5400,4400,5400,5400,4400,4400,5400,6600,5400
makowsky handbags,1,14800,-,14800,0.84,-,-,-,12100,12100,9900,14800,14800,18100,18100,18100,14800,14800,12100,12100
handbag heaven,0.49,8100,-,4400,0.29,-,-,-,5400,4400,5400,6600,5400,4400,4400,4400,3600,3600,3600,2900
clutch purse,0.87,90500,-,33100,1.09,-,-,-,40500,40500,40500,40500,33100,33100,40500,33100,33100,33100,33100,33100
big buddha shoes,0.89,3600,-,3600,0.65,-,-,-,4400,5400,5400,5400,2900,2900,2900,3600,3600,1900,720,110
elliott lucca,0.91,12100,-,12100,0.86,-,-,-,12100,14800,12100,12100,9900,12100,12100,12100,12100,12100,12100,8100
camo purses,0.81,12100,-,12100,0.68,-,-,-,6600,8100,9900,18100,14800,12100,18100,18100,12100,9900,9900,5400
bequia,0.42,33100,-,9900,1.24,-,-,-,8100,8100,12100,12100,12100,14800,12100,9900,9900,9900,9900,9900
miche handbags,0.36,49500,-,40500,0.18,-,-,-,33100,40500,49500,49500,40500,40500,49500,49500,40500,40500,33100,33100
carlos falchi,1,9900,-,8100,1.3,-,-,-,8100,8100,6600,8100,8100,8100,8100,6600,8100,6600,8100,8100
dolce and gabbana handbags,0.86,33100,-,14800,1.08,-,-,-,12100,9900,9900,14800,12100,14800,18100,14800,14800,14800,14800,14800
urban expressions,0.63,9900,-,6600,0.49,-,-,-,9900,8100,8100,9900,8100,8100,6600,6600,6600,6600,6600,4400
rosetti handbags,0.86,6600,-,4400,0.6,-,-,-,4400,4400,4400,5400,4400,5400,5400,4400,5400,4400,4400,4400
cheap designer shoes,0.92,12100,-,6600,1.29,-,-,-,5400,6600,6600,8100,8100,8100,6600,6600,6600,6600,6600,6600
betseyville purses,1,5400,-,4400,0.8,-,-,-,2900,2400,2900,3600,4400,5400,8100,6600,5400,4400,5400,3600
oryany,0.91,9900,-,8100,0.71,-,-,-,9900,8100,8100,12100,12100,9900,9900,6600,6600,5400,4400,5400
treesje,0.65,12100,-,9900,0.72,-,-,-,6600,14800,8100,9900,9900,8100,12100,9900,8100,9900,8100,9900
francesco biasia,0.89,27100,-,6600,0.67,-,-,-,4400,4400,5400,5400,6600,8100,8100,8100,8100,8100,9900,8100
designer wallets,0.91,33100,-,18100,1.69,-,-,-,12100,9900,12100,14800,18100,18100,33100,22200,14800,14800,14800,14800
cross body handbags,0.97,74000,-,60500,1.1,-,-,-,60500,60500,60500,60500,60500,60500,60500,49500,49500,40500,49500,49500
purses and handbags,0.7,5000000,-,2240000,1.04,-,-,-,2240000,2240000,2240000,2740000,2740000,2740000,2740000,2740000,2240000,2240000,2240000,2240000
tory burch bags,1,33100,-,27100,1.87,-,-,-,27100,27100,27100,33100,27100,33100,40500,33100,22200,22200,22200,22200
gretchen rossi handbags,0.14,2900,-,2900,0.43,-,-,-,14800,14800,1300,5400,73,58,91,36,46,110,210,260
purse parties,0.43,27100,-,22200,0.64,-,-,-,14800,22200,22200,27100,22200,27100,14800,27100,27100,27100,22200,22200
leather backpacks,1,49500,-,33100,1.02,-,-,-,27100,27100,27100,33100,40500,40500,49500,40500,33100,33100,49500,33100
jessica simpson luggage,0.68,5400,-,5400,0.59,-,-,-,4400,5400,5400,6600,4400,5400,8100,8100,4400,3600,4400,6600
eric javits,1,8100,-,8100,1.29,-,-,-,12100,12100,9900,9900,8100,6600,4400,4400,4400,5400,8100,9900
man bag,0.41,201000,-,60500,0.94,-,-,-,74000,90500,49500,74000,60500,74000,90500,60500,60500,60500,60500,49500
elaine turner,0.53,5400,-,5400,0.98,-,-,-,5400,6600,5400,5400,5400,5400,4400,5400,4400,4400,3600,3600
goyard handbags,0.6,14800,-,8100,0.91,-,-,-,8100,6600,5400,6600,6600,8100,8100,6600,8100,9900,9900,9900
yoogis closet,0.24,8100,-,5400,0.13,-,-,-,8100,8100,6600,6600,6600,6600,4400,5400,5400,4400,4400,4400
leather satchel,0.71,74000,-,33100,1.18,-,-,-,33100,33100,33100,40500,40500,40500,49500,40500,33100,27100,27100,22200
hobo wallet,0.94,18100,-,18100,1.02,-,-,-,14800,14800,14800,18100,18100,22200,33100,22200,14800,14800,14800,12100
dolce and gabbana purses,0.8,18100,-,9900,0.94,-,-,-,6600,6600,6600,9900,9900,9900,12100,12100,9900,9900,9900,12100
cheap bags,0.93,368000,-,201000,1.34,-,-,-,165000,165000,165000,246000,246000,246000,246000,246000,201000,201000,246000,201000
bag borrow steal,0.3,22200,-,18100,0.14,-,-,-,18100,18100,14800,18100,18100,22200,22200,14800,14800,22200,18100,18100
nancy gonzalez,0.22,22200,-,12100,1.41,-,-,-,22200,18100,33100,22200,6600,6600,6600,5400,6600,5400,5400,5400
