Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
direct buy,0.36,450000,-,246000,1.47,-,-,-,246000,246000,246000,301000,246000,301000,246000,246000,246000,246000,246000,201000
dutch oven,0.31,368000,-,301000,0.66,-,-,-,301000,246000,246000,301000,301000,368000,450000,368000,301000,301000,301000,246000
k cups,0.93,550000,-,450000,1.21,-,-,-,368000,368000,368000,550000,550000,823000,823000,550000,301000,246000,201000,165000
anderson windows,0.85,165000,-,165000,4.34,-,-,-,165000,165000,165000,165000,135000,135000,110000,165000,165000,165000,165000,165000
mattress firm,0.67,135000,-,135000,1.95,-,-,-,165000,165000,135000,165000,135000,135000,110000,110000,110000,110000,110000,110000
le creuset,0.82,550000,-,201000,1.52,-,-,-,135000,135000,165000,201000,201000,301000,368000,301000,201000,165000,165000,135000
granite countertops,0.78,450000,-,368000,2.91,-,-,-,301000,301000,368000,450000,450000,450000,301000,368000,368000,301000,368000,368000
kitchenaid mixer,0.91,368000,-,246000,1.4,-,-,-,165000,165000,165000,201000,246000,301000,550000,450000,201000,165000,135000,135000
blinds,0.69,5000000,-,1830000,2.55,-,-,-,1830000,1830000,1830000,2240000,1830000,2240000,1830000,1830000,1830000,1830000,1830000,1830000
modern furniture,0.91,450000,-,301000,1.69,-,-,-,301000,301000,301000,301000,301000,368000,301000,301000,301000,301000,301000,301000
milwaukee tools,0.83,110000,-,74000,0.84,-,-,-,74000,74000,74000,90500,74000,90500,110000,90500,74000,60500,60500,60500
led lights,0.75,2740000,-,1220000,1.27,-,-,-,1220000,1220000,1220000,1500000,1500000,1500000,1830000,1830000,1220000,1000000,1000000,1000000
kitchen aid,0.74,1830000,-,1220000,1.46,-,-,-,823000,823000,1000000,1220000,1220000,1500000,1830000,1500000,1000000,823000,823000,823000
futons,0.93,1000000,-,550000,1.21,-,-,-,550000,550000,450000,550000,550000,673000,550000,550000,550000,550000,823000,673000
nate berkus show,0.07,74000,-,74000,0.13,-,-,-,49500,74000,74000,90500,90500,90500,74000,90500,74000,135000,27100,9900
locksmith,0.63,1500000,-,823000,13.9,-,-,-,1000000,1000000,673000,1000000,1000000,1000000,823000,823000,823000,823000,823000,823000
stevia,0.51,823000,-,201000,1.8,-,-,-,246000,246000,246000,246000,201000,246000,165000,201000,201000,201000,201000,201000
laminate flooring,0.76,823000,-,450000,2.59,-,-,-,368000,368000,368000,450000,450000,450000,368000,368000,368000,368000,368000,368000
humidifier,0.74,1220000,-,823000,1.2,-,-,-,450000,450000,450000,673000,823000,1500000,1500000,1000000,673000,450000,368000,368000
closet organizers,1,201000,-,165000,2.66,-,-,-,135000,135000,135000,165000,165000,246000,165000,165000,135000,135000,165000,165000
cabinets,0.74,9140000,-,5000000,1.96,-,-,-,4090000,4090000,4090000,6120000,6120000,6120000,5000000,5000000,5000000,4090000,5000000,4090000
cheap furniture,0.97,550000,-,301000,1.72,-,-,-,301000,301000,246000,301000,368000,368000,246000,246000,246000,246000,301000,301000
roomstore,0.31,135000,-,135000,0.18,-,-,-,110000,135000,110000,135000,165000,165000,135000,165000,110000,135000,135000,135000
fireplace,0.68,5000000,-,2740000,1.26,-,-,-,1830000,1830000,1830000,2740000,3350000,4090000,5000000,5000000,4090000,2740000,1830000,1830000
pool supplies,0.74,368000,-,301000,1.82,-,-,-,673000,450000,301000,246000,201000,201000,165000,165000,201000,246000,301000,450000
tassimo,0.71,823000,-,165000,0.68,-,-,-,110000,135000,135000,135000,135000,246000,450000,301000,90500,90500,74000,74000
ryobi,0.51,1000000,-,368000,0.46,-,-,-,450000,450000,368000,368000,246000,301000,368000,368000,368000,368000,368000,368000
pergola,0.81,1220000,-,246000,1.37,-,-,-,368000,450000,368000,301000,201000,135000,90500,110000,135000,165000,246000,301000
murphy bed,1,165000,-,135000,1.62,-,-,-,110000,110000,110000,135000,135000,165000,110000,135000,110000,110000,135000,110000
intex pools,1,201000,-,135000,1.06,-,-,-,450000,246000,110000,90500,40500,22200,12100,14800,22200,49500,110000,301000
crock pot,0.13,2740000,-,2240000,0.48,-,-,-,1500000,1500000,1830000,2740000,2740000,4090000,3350000,3350000,2740000,2240000,1500000,1220000
chia seeds,0.65,165000,-,110000,1.77,-,-,-,135000,135000,135000,135000,110000,135000,90500,90500,90500,90500,90500,90500
microwave,0.44,4090000,-,2240000,1.3,-,-,-,1830000,1830000,1830000,2240000,2240000,2740000,2240000,2240000,2240000,1830000,1830000,1830000
security cameras,1,673000,-,368000,6.64,-,-,-,368000,368000,368000,450000,450000,450000,368000,368000,368000,368000,368000,368000
desks,0.95,1830000,-,1000000,1.62,-,-,-,823000,823000,823000,1000000,1220000,1220000,1220000,1000000,1000000,1000000,1220000,1000000
home security systems,0.98,246000,-,201000,21.37,-,-,-,165000,165000,165000,201000,201000,201000,201000,201000,201000,165000,165000,165000
tervis tumbler,0.61,74000,-,74000,0.63,-,-,-,90500,74000,60500,60500,60500,74000,135000,90500,60500,60500,74000,74000
rustoleum,0.27,201000,-,165000,0.75,-,-,-,246000,246000,301000,201000,135000,135000,90500,90500,110000,135000,135000,135000
slipcovers,0.99,450000,-,450000,0.93,-,-,-,368000,368000,368000,450000,450000,450000,368000,450000,450000,450000,450000,450000
porter cable,0.71,301000,-,246000,0.62,-,-,-,201000,201000,201000,246000,246000,246000,246000,246000,246000,201000,201000,201000
jenn air,0.77,301000,-,301000,1.23,-,-,-,301000,301000,246000,301000,301000,301000,246000,301000,246000,246000,246000,246000
mini fridge,0.84,301000,-,165000,1.45,-,-,-,201000,165000,135000,135000,135000,165000,165000,165000,135000,165000,246000,201000
headboards,0.86,673000,-,450000,1.14,-,-,-,450000,450000,368000,550000,550000,673000,450000,450000,450000,450000,550000,550000
chandelier,0.88,1220000,-,823000,1.98,-,-,-,673000,673000,673000,823000,823000,1000000,673000,823000,823000,673000,673000,673000
bonsai,0.45,2240000,-,368000,0.97,-,-,-,368000,450000,450000,450000,368000,368000,368000,368000,368000,368000,368000,368000
floor lamps,0.99,368000,-,246000,1.63,-,-,-,201000,165000,201000,246000,301000,368000,301000,301000,246000,246000,246000,201000
electrician,0.55,2740000,-,1000000,4.71,-,-,-,823000,823000,823000,1500000,1500000,1220000,823000,1000000,823000,823000,823000,823000
outdoor lighting,0.96,550000,-,368000,2.36,-,-,-,450000,368000,368000,368000,301000,368000,368000,450000,368000,368000,368000,368000
ottoman,0.7,1220000,-,550000,0.96,-,-,-,550000,550000,550000,673000,673000,673000,550000,673000,550000,550000,450000,450000
wall decor,0.91,450000,-,301000,0.9,-,-,-,301000,246000,246000,368000,368000,368000,246000,301000,301000,301000,301000,301000
all clad,0.87,201000,-,165000,1.65,-,-,-,110000,135000,135000,135000,165000,201000,301000,246000,135000,135000,110000,110000
duvet,0.86,1830000,-,823000,1.37,-,-,-,673000,673000,550000,823000,823000,1000000,823000,1000000,823000,673000,823000,823000
vinyl siding,0.7,301000,-,246000,3.93,-,-,-,301000,301000,246000,246000,201000,165000,165000,201000,246000,246000,246000,246000
countertops,0.74,1830000,-,1500000,2.33,-,-,-,1220000,1220000,1500000,1830000,1830000,1830000,1220000,1220000,1220000,1220000,1220000,1220000
fireplace inserts,0.99,201000,-,201000,1.13,-,-,-,74000,74000,90500,135000,201000,301000,368000,368000,301000,165000,110000,74000
cuisinart coffee maker,0.89,90500,-,74000,1.22,-,-,-,74000,74000,60500,74000,74000,110000,135000,110000,74000,60500,60500,60500
closetmaid,0.71,90500,-,90500,1.25,-,-,-,90500,74000,90500,110000,90500,110000,74000,74000,74000,74000,74000,74000
bathroom vanity,1,673000,-,450000,1.75,-,-,-,450000,450000,450000,673000,550000,673000,368000,450000,450000,450000,450000,450000
refrigerators,0.78,4090000,-,2740000,2.06,-,-,-,2740000,2740000,2240000,2740000,2740000,2740000,2240000,2740000,2240000,2740000,2740000,2740000
incense,0.44,823000,-,550000,0.96,-,-,-,450000,450000,450000,550000,550000,673000,673000,673000,673000,673000,550000,450000
hunter fans,0.86,110000,-,110000,1.6,-,-,-,135000,110000,90500,90500,90500,110000,74000,90500,90500,90500,110000,135000
tablecloths,1,673000,-,450000,1.46,-,-,-,450000,450000,450000,550000,550000,550000,450000,550000,450000,450000,450000,450000
thomasville,0.3,450000,-,450000,0.86,-,-,-,450000,450000,450000,550000,550000,550000,368000,450000,450000,450000,450000,368000
pools,0.52,11100000,-,5000000,1.63,-,-,-,9140000,6120000,4090000,5000000,4090000,3350000,2240000,2240000,2740000,3350000,5000000,7480000
sherwin williams paint colors,0.31,40500,-,40500,0.29,-,-,-,40500,33100,18100,22200,40500,60500,33100,49500,49500,49500,60500,49500
pfaltzgraff,0.78,135000,-,135000,0.74,-,-,-,90500,90500,90500,110000,110000,165000,201000,201000,110000,110000,110000,90500
hardwood flooring,0.75,1500000,-,1000000,3.67,-,-,-,1000000,823000,1000000,1220000,1220000,1500000,1000000,1000000,1000000,1000000,1000000,1000000
lamp shades,0.89,550000,-,301000,0.86,-,-,-,301000,246000,246000,368000,368000,450000,301000,368000,301000,301000,301000,301000
lane furniture,0.71,74000,-,74000,0.82,-,-,-,60500,60500,60500,74000,90500,110000,74000,74000,60500,60500,60500,60500
coffee makers,0.89,1500000,-,1000000,1.22,-,-,-,823000,673000,673000,1000000,1000000,1220000,1830000,1220000,823000,823000,673000,673000
electric fireplace,1,301000,-,201000,1.33,-,-,-,90500,90500,90500,165000,201000,368000,450000,550000,301000,201000,110000,90500
calphalon,0.77,201000,-,165000,1.3,-,-,-,110000,110000,110000,165000,165000,201000,301000,301000,165000,135000,135000,110000
barbecue,0.26,11100000,-,6120000,0.95,-,-,-,9140000,7480000,6120000,6120000,6120000,6120000,5000000,5000000,5000000,5000000,6120000,6120000
sofa,0.71,11100000,-,3350000,1.26,-,-,-,2740000,2740000,2740000,3350000,3350000,4090000,2740000,3350000,2740000,2740000,2740000,2740000
frigidaire parts,0.99,90500,-,74000,1.77,-,-,-,74000,74000,74000,74000,74000,90500,74000,90500,74000,60500,60500,60500
swimming pools,0.76,2740000,-,1220000,1.87,-,-,-,2740000,1830000,1220000,1220000,1000000,823000,550000,550000,673000,823000,1220000,2240000
fiestaware,0.81,110000,-,90500,0.93,-,-,-,74000,74000,74000,90500,74000,110000,135000,135000,90500,90500,90500,90500
honeywell thermostat,0.43,165000,-,110000,0.92,-,-,-,110000,90500,90500,90500,110000,165000,201000,201000,135000,74000,74000,90500
spy gear,0.87,135000,-,90500,0.87,-,-,-,60500,60500,60500,74000,74000,90500,165000,165000,90500,74000,74000,74000
bosch dishwasher,0.7,246000,-,110000,1.78,-,-,-,110000,110000,110000,135000,110000,135000,135000,135000,110000,110000,90500,90500
kitchen islands,0.97,246000,-,201000,1.27,-,-,-,165000,165000,165000,246000,201000,246000,165000,201000,201000,165000,201000,165000
bidet,0.79,450000,-,110000,2.24,-,-,-,110000,110000,110000,110000,135000,135000,110000,110000,110000,110000,110000,90500
kegerator,0.76,135000,-,110000,1.19,-,-,-,135000,110000,110000,110000,110000,110000,135000,135000,110000,110000,110000,110000
bedding sets,0.97,673000,-,550000,1.12,-,-,-,550000,550000,450000,673000,673000,673000,550000,550000,450000,450000,550000,550000
sheds,0.6,3350000,-,1500000,1.39,-,-,-,1500000,1500000,1500000,1830000,1500000,1500000,1220000,1220000,1220000,1500000,1220000,1220000
helzberg,0.19,135000,-,135000,0.24,-,-,-,110000,110000,110000,110000,165000,135000,246000,165000,110000,90500,74000,74000
loft beds,0.97,246000,-,201000,1.06,-,-,-,201000,165000,165000,246000,246000,301000,201000,201000,165000,201000,246000,246000
sofas,0.87,7480000,-,1830000,1.15,-,-,-,1830000,1830000,1830000,2240000,2240000,2740000,1830000,2240000,1830000,1830000,1830000,1830000
radon,0.38,1000000,-,301000,3.43,-,-,-,301000,301000,368000,450000,368000,368000,301000,301000,301000,301000,246000,201000
light bulbs,0.64,4090000,-,2240000,1.24,-,-,-,1830000,1830000,1830000,2740000,2740000,3350000,3350000,2740000,2240000,1830000,1830000,1500000
home security,0.66,1220000,-,823000,15.25,-,-,-,1000000,1000000,823000,1000000,823000,823000,823000,823000,823000,673000,673000,673000
shabby chic,0.61,673000,-,246000,0.62,-,-,-,246000,246000,246000,246000,246000,246000,165000,201000,201000,201000,246000,246000
roman shades,0.96,165000,-,135000,2.38,-,-,-,135000,110000,110000,165000,165000,165000,135000,135000,135000,135000,135000,135000
