Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
newbalance,0.81,1830000,-,1000000,1.09,-,-,-,1000000,1000000,1000000,1220000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,823000
sanuk shoes,1,22200,-,14800,0.99,-,-,-,27100,22200,18100,18100,12100,9900,18100,14800,12100,12100,14800,14800
platform shoes,0.83,135000,-,60500,0.85,-,-,-,60500,60500,60500,74000,74000,60500,49500,49500,74000,60500,60500,49500
new balance running shoes,0.97,40500,-,33100,1.68,-,-,-,27100,27100,33100,40500,27100,33100,27100,27100,27100,33100,33100,33100
vibram shoes,0.75,60500,-,40500,1.18,-,-,-,-,49500,40500,40500,27100,27100,33100,27100,33100,33100,60500,40500
high tops,0.66,673000,-,301000,0.84,-,-,-,246000,301000,301000,368000,368000,301000,368000,301000,246000,246000,301000,201000
chaco sandals,1,33100,-,27100,1.08,-,-,-,49500,40500,33100,27100,18100,14800,12100,12100,14800,22200,33100,49500
merrill shoes,0.99,165000,-,110000,1.17,-,-,-,90500,90500,90500,110000,90500,110000,135000,165000,135000,110000,110000,110000
mudd shoes,0.82,14800,-,12100,0.41,-,-,-,9900,12100,12100,14800,12100,12100,12100,14800,14800,14800,12100,12100
salomon shoes,1,60500,-,27100,1.38,-,-,-,27100,27100,27100,27100,27100,27100,27100,27100,22200,22200,22200,22200
silver shoes,0.92,165000,-,90500,0.99,-,-,-,90500,110000,135000,135000,110000,90500,74000,74000,74000,74000,74000,74000
johnson and murphy,0.62,22200,-,18100,0.59,-,-,-,14800,18100,18100,22200,22200,22200,33100,22200,22200,18100,14800,14800
cumulus,0.22,450000,-,90500,1.35,-,-,-,90500,110000,110000,135000,110000,110000,74000,90500,110000,90500,74000,60500
jordan spizike,0.38,74000,-,33100,0.38,-,-,-,22200,27100,27100,33100,40500,40500,49500,40500,33100,33100,40500,33100
shoe stretcher,0.96,40500,-,27100,0.92,-,-,-,22200,22200,27100,40500,27100,33100,33100,33100,33100,33100,27100,22200
lamb shoes,1,18100,-,14800,0.96,-,-,-,9900,12100,12100,18100,14800,14800,12100,12100,14800,14800,14800,14800
cute shoes,0.71,60500,-,49500,0.98,-,-,-,49500,49500,49500,60500,49500,49500,40500,40500,49500,40500,49500,40500
kitten heels,0.77,74000,-,33100,0.86,-,-,-,27100,33100,33100,40500,33100,33100,27100,33100,33100,33100,27100,27100
5 finger shoes,0.98,110000,-,74000,1.02,-,-,-,90500,74000,74000,74000,49500,60500,74000,60500,60500,74000,110000,74000
mephisto shoes,1,33100,-,18100,2.07,-,-,-,18100,18100,22200,18100,14800,14800,14800,14800,18100,18100,18100,22200
toning shoes,0.74,60500,-,49500,1.23,-,-,-,22200,33100,40500,49500,40500,60500,74000,60500,60500,49500,49500,33100
huaraches,0.64,135000,-,90500,0.66,-,-,-,90500,90500,110000,135000,110000,90500,74000,74000,60500,60500,60500,60500
athletic shoes,0.77,301000,-,201000,1.24,-,-,-,165000,165000,165000,246000,201000,201000,165000,165000,201000,165000,201000,165000
taryn rose,1,22200,-,18100,1.5,-,-,-,-,18100,18100,18100,18100,18100,18100,18100,22200,27100,22200,18100
infant shoes,0.93,60500,-,49500,1.14,-,-,-,40500,40500,49500,60500,60500,49500,49500,60500,60500,60500,49500,40500
steel toe shoes,1,49500,-,40500,1.39,-,-,-,49500,49500,40500,49500,49500,49500,33100,40500,40500,40500,40500,40500
betsey johnson shoes,0.93,14800,-,12100,0.68,-,-,-,9900,14800,14800,14800,12100,9900,12100,12100,12100,12100,9900,9900
madden girl shoes,0.73,9900,-,9900,0.4,-,-,-,8100,9900,12100,12100,8100,6600,8100,9900,12100,9900,9900,8100
candies shoes,0.62,18100,-,14800,0.36,-,-,-,12100,14800,14800,22200,12100,12100,14800,12100,12100,9900,12100,9900
track spikes,0.79,49500,-,40500,0.9,-,-,-,18100,33100,60500,135000,74000,49500,33100,33100,22200,18100,14800,14800
new balance 574,0.87,60500,-,27100,1.36,-,-,-,18100,22200,27100,33100,27100,27100,33100,27100,27100,22200,27100,22200
soccer store,0.42,201000,-,135000,0.44,-,-,-,135000,110000,110000,135000,135000,110000,135000,135000,110000,135000,135000,165000
mens sandals,1,135000,-,90500,1.34,-,-,-,165000,135000,90500,90500,74000,60500,60500,49500,49500,74000,110000,135000
penny loafers,0.77,49500,-,33100,1.06,-,-,-,33100,33100,33100,40500,33100,33100,33100,40500,40500,40500,33100,27100
teva shoes,1,27100,-,18100,0.94,-,-,-,27100,27100,22200,22200,14800,14800,12100,9900,12100,12100,18100,18100
vans off the wall,0.34,49500,-,18100,0.32,-,-,-,18100,18100,18100,22200,18100,22200,22200,18100,18100,14800,22200,14800
inov8,0.42,135000,-,33100,0.75,-,-,-,40500,40500,49500,49500,40500,40500,33100,33100,27100,22200,22200,18100
cheap skate shoes,0.88,18100,-,14800,0.79,-,-,-,12100,12100,12100,14800,14800,14800,14800,14800,14800,12100,18100,14800
brooks running,0.76,74000,-,40500,1.27,-,-,-,49500,49500,49500,49500,49500,49500,40500,49500,40500,40500,40500,33100
online shoe stores,0.82,110000,-,33100,0.99,-,-,-,33100,33100,33100,40500,40500,40500,40500,40500,33100,27100,33100,27100
ken griffey shoes,0.34,33100,-,27100,0.27,-,-,-,40500,49500,74000,74000,40500,14800,12100,8100,8100,8100,9900,9900
botero,0.12,450000,-,49500,0.58,-,-,-,40500,60500,60500,60500,60500,60500,49500,74000,74000,49500,33100,33100
payless shoe,0.22,550000,-,368000,0.21,-,-,-,368000,450000,450000,450000,301000,301000,450000,450000,450000,368000,301000,246000
donald j pliner,1,27100,-,22200,1.37,-,-,-,-,22200,22200,27100,22200,27100,27100,27100,27100,27100,22200,22200
bally shoes,0.9,40500,-,14800,0.4,-,-,-,14800,14800,14800,18100,18100,18100,18100,18100,14800,14800,14800,14800
parkour shoes,0.44,18100,-,12100,0.52,-,-,-,-,14800,14800,14800,12100,9900,9900,9900,9900,9900,9900,8100
waterproof boots,0.92,135000,-,90500,1.31,-,-,-,33100,33100,40500,60500,110000,201000,201000,135000,110000,60500,49500,33100
mjm shoes,0.41,12100,-,12100,0.43,-,-,-,9900,9900,9900,9900,9900,12100,14800,14800,14800,12100,9900,8100
keen shoes for women,1,14800,-,12100,1.19,-,-,-,22200,18100,14800,14800,12100,14800,12100,9900,12100,9900,9900,12100
jordan retro 13,0.65,40500,-,33100,0.56,-,-,-,27100,27100,33100,60500,74000,49500,74000,40500,8100,6600,8100,4400
kensie,0.54,60500,-,33100,0.64,-,-,-,27100,33100,33100,40500,33100,40500,40500,40500,40500,33100,33100,22200
minimalist running shoes,0.76,12100,-,9900,2.2,-,-,-,18100,18100,14800,14800,9900,9900,6600,8100,6600,6600,6600,6600
skechers outlet,0.82,18100,-,14800,0.84,-,-,-,9900,14800,18100,22200,14800,14800,18100,14800,12100,9900,14800,12100
striderite,0.46,201000,-,201000,0.31,-,-,-,165000,201000,201000,201000,165000,165000,165000,201000,201000,201000,246000,135000
sneaker,0.52,3350000,-,1500000,0.87,-,-,-,1500000,1500000,1500000,2240000,1830000,1830000,1830000,1500000,1500000,1500000,1500000,1220000
steel toe boots,0.95,90500,-,74000,1.41,-,-,-,60500,60500,60500,74000,74000,90500,90500,74000,74000,60500,60500,49500
evening shoes,0.96,74000,-,40500,1,-,-,-,33100,33100,40500,49500,40500,40500,33100,33100,40500,40500,40500,33100
vintage shoes,0.61,90500,-,49500,0.58,-,-,-,49500,49500,49500,60500,60500,60500,49500,49500,60500,49500,49500,40500
red heels,0.63,110000,-,74000,0.86,-,-,-,74000,74000,74000,90500,90500,90500,74000,74000,110000,74000,60500,49500
gold shoes,0.77,135000,-,74000,0.94,-,-,-,60500,74000,90500,90500,74000,74000,74000,74000,90500,74000,60500,60500
jordan retro 11,0.43,40500,-,40500,0.4,-,-,-,22200,22200,27100,110000,40500,49500,110000,18100,12100,9900,12100,9900
wide width shoes for women,0.98,27100,-,18100,1.44,-,-,-,18100,18100,22200,33100,18100,18100,14800,18100,22200,22200,18100,18100
kevin durant shoes,0.5,14800,-,12100,0.52,-,-,-,9900,18100,12100,12100,14800,12100,12100,14800,9900,6600,6600,6600
black pumps,0.78,135000,-,90500,0.97,-,-,-,60500,90500,90500,110000,110000,90500,90500,90500,90500,74000,60500,49500
kork ease,1,22200,-,18100,1.33,-,-,-,-,40500,33100,33100,22200,18100,8100,8100,8100,12100,12100,14800
jambu,0.84,201000,-,33100,0.91,-,-,-,49500,60500,49500,49500,27100,27100,18100,22200,27100,33100,33100,33100
colin stuart shoes,0.82,9900,-,6600,1.26,-,-,-,6600,6600,8100,8100,6600,8100,8100,8100,8100,8100,8100,5400
chie mihara,0.9,74000,-,14800,0.81,-,-,-,12100,12100,12100,14800,18100,14800,12100,12100,14800,12100,14800,12100
trail running shoes,0.87,60500,-,40500,1.51,-,-,-,40500,49500,49500,49500,40500,40500,33100,33100,33100,33100,33100,33100
fur boots,0.52,165000,-,90500,1.12,-,-,-,27100,18100,22200,40500,90500,165000,246000,201000,135000,60500,40500,27100
loeffler randall,1,22200,-,18100,2.17,-,-,-,14800,14800,14800,18100,22200,27100,22200,27100,27100,22200,18100,14800
mark nason,0.9,27100,-,22200,1.13,-,-,-,14800,14800,18100,22200,27100,27100,33100,33100,27100,22200,18100,14800
new balance toning shoes,0.96,9900,-,8100,1.14,-,-,-,1900,3600,4400,6600,6600,14800,18100,14800,12100,12100,9900,1900
swedish hasbeens,0.85,40500,-,12100,0.96,-,-,-,14800,18100,22200,14800,12100,12100,8100,8100,9900,9900,9900,8100
keds shoes,0.97,33100,-,22200,1.03,-,-,-,22200,22200,22200,27100,22200,18100,18100,18100,18100,22200,27100,27100
red high heels,0.51,40500,-,27100,0.84,-,-,-,-,22200,22200,27100,27100,27100,27100,27100,33100,27100,22200,22200
saucony shoes,0.99,40500,-,27100,1.08,-,-,-,27100,27100,27100,40500,33100,33100,22200,27100,27100,27100,33100,27100
blazers shoes,0.58,18100,-,14800,0.55,-,-,-,5400,8100,9900,14800,12100,14800,18100,14800,14800,12100,22200,18100
terra plana,0.68,49500,-,18100,0.4,-,-,-,12100,18100,14800,22200,22200,22200,18100,18100,18100,18100,18100,18100
jeffrey campbell lita,0.76,27100,-,12100,0.97,-,-,-,14800,18100,18100,18100,14800,14800,22200,14800,12100,3600,1900,2400
tevas,0.24,673000,-,49500,0.88,-,-,-,49500,49500,49500,60500,49500,49500,40500,40500,40500,40500,49500,49500
cavendars,0.11,8100,-,8100,0.15,-,-,-,-,5400,5400,8100,8100,8100,14800,12100,6600,5400,5400,4400
jordan shoes for cheap,0.72,60500,-,40500,0.41,-,-,-,40500,40500,40500,49500,49500,49500,60500,40500,33100,27100,40500,33100
silver heels,0.85,60500,-,40500,0.86,-,-,-,33100,49500,74000,60500,40500,33100,22200,22200,27100,27100,22200,22200
iron fist shoes,0.73,27100,-,8100,0.46,-,-,-,6600,8100,8100,9900,9900,6600,6600,6600,8100,8100,6600,5400
famous foot wear,0.27,673000,-,550000,0.19,-,-,-,550000,673000,550000,673000,450000,550000,823000,673000,550000,550000,673000,450000
generic surplus,0.61,14800,-,9900,1.15,-,-,-,9900,9900,12100,9900,8100,9900,9900,9900,9900,8100,9900,6600
pleaser shoes,0.92,18100,-,8100,0.6,-,-,-,8100,8100,8100,9900,8100,8100,8100,8100,12100,9900,8100,6600
high top shoes,0.81,135000,-,90500,0.95,-,-,-,74000,90500,90500,110000,110000,90500,110000,90500,74000,60500,74000,60500
purple shoes,0.78,110000,-,60500,0.91,-,-,-,-,74000,90500,90500,74000,60500,60500,60500,60500,60500,49500,49500
chinese laundry shoes,0.71,12100,-,8100,0.62,-,-,-,9900,9900,9900,9900,8100,8100,9900,8100,8100,8100,6600,6600
buy shoes online,0.85,135000,-,33100,1.09,-,-,-,27100,27100,27100,33100,33100,33100,33100,40500,33100,27100,27100,27100
reezig,0.59,33100,-,22200,0.9,-,-,-,12100,18100,33100,40500,18100,18100,33100,33100,9900,8100,14800,4400
dancing shoes,0.8,450000,-,201000,1.07,-,-,-,165000,165000,165000,246000,201000,246000,165000,201000,201000,246000,201000,165000
jordan retro,0.44,368000,-,301000,0.49,-,-,-,368000,368000,368000,450000,368000,368000,450000,246000,165000,135000,201000,135000
adizero rose,0.51,40500,-,22200,0.93,-,-,-,40500,60500,40500,33100,22200,12100,14800,18100,14800,1300,590,480
jordan retro 6,0.41,33100,-,22200,0.51,-,-,-,22200,22200,27100,33100,22200,22200,33100,22200,18100,18100,22200,18100
dc clothing,0.53,40500,-,27100,0.82,-,-,-,-,18100,22200,27100,27100,27100,33100,33100,27100,22200,27100,22200
dog shoes,0.67,74000,-,49500,0.62,-,-,-,40500,40500,49500,60500,49500,49500,60500,49500,49500,40500,40500,33100
fluevog,0.45,49500,-,27100,0.57,-,-,-,27100,27100,27100,33100,27100,40500,27100,33100,33100,27100,27100,22200
payless shoe store,0.21,450000,-,301000,0.19,-,-,-,301000,368000,368000,301000,246000,246000,368000,368000,368000,246000,246000,165000
shoes on sale,0.87,823000,-,450000,1,-,-,-,450000,450000,450000,550000,550000,450000,450000,450000,450000,368000,450000,450000
st lucia weather,0.14,49500,-,18100,0.31,-,-,-,14800,14800,14800,18100,18100,27100,22200,27100,22200,18100,18100,18100
white mountain shoes,1,12100,-,12100,0.56,-,-,-,14800,14800,12100,12100,9900,9900,14800,14800,12100,9900,9900,9900
dollhouse shoes,0.69,12100,-,12100,0.38,-,-,-,9900,12100,9900,12100,12100,9900,12100,12100,12100,9900,9900,9900
ballet flats,0.85,201000,-,135000,1.06,-,-,-,135000,165000,165000,201000,135000,135000,135000,135000,165000,165000,135000,110000
boutique 9,0.91,49500,-,33100,1.34,-,-,-,22200,27100,27100,33100,33100,40500,33100,40500,40500,33100,27100,22200
robert wayne,0.21,60500,-,40500,0.28,-,-,-,40500,40500,40500,49500,49500,60500,74000,40500,40500,33100,40500,40500
keen sandals,1,60500,-,40500,1.27,-,-,-,-,74000,60500,49500,33100,22200,18100,18100,18100,33100,49500,74000
fivefingers,0.79,550000,-,301000,1.02,-,-,-,301000,301000,301000,301000,246000,301000,301000,246000,301000,301000,550000,368000
shape up shoes,0.82,40500,-,27100,1.21,-,-,-,12100,27100,27100,27100,22200,27100,33100,22200,27100,33100,40500,49500
shoes stores,0.45,1000000,-,450000,0.77,-,-,-,450000,450000,450000,673000,550000,550000,550000,550000,450000,450000,450000,450000
fergie shoes,0.55,14800,-,9900,0.41,-,-,-,8100,9900,12100,9900,12100,12100,12100,12100,14800,12100,8100,6600
squeaky shoes,0.74,33100,-,27100,0.48,-,-,-,22200,22200,27100,33100,27100,27100,27100,33100,33100,27100,22200,18100
kobe shoes,0.43,110000,-,60500,0.4,-,-,-,49500,74000,74000,90500,90500,90500,110000,74000,40500,27100,33100,33100
orthopedic shoes,0.86,60500,-,40500,1.24,-,-,-,40500,40500,40500,49500,40500,40500,33100,33100,40500,40500,33100,33100
badgley mischka shoes,1,22200,-,18100,1.05,-,-,-,22200,22200,22200,27100,18100,18100,9900,12100,12100,12100,12100,12100
diabetic shoes,0.99,33100,-,27100,1.83,-,-,-,27100,33100,27100,33100,27100,33100,33100,27100,27100,27100,27100,27100
hyperdunks,0.59,135000,-,90500,0.73,-,-,-,74000,74000,74000,90500,90500,90500,135000,165000,110000,60500,60500,60500
sanita,0.79,1220000,-,60500,0.87,-,-,-,49500,60500,60500,74000,74000,74000,74000,74000,74000,60500,49500,40500
the walking store,0.33,33100,-,22200,0.31,-,-,-,22200,22200,22200,27100,22200,27100,33100,27100,22200,18100,18100,18100
pumps shoes,0.85,301000,-,135000,1.07,-,-,-,110000,135000,165000,201000,165000,165000,135000,135000,135000,110000,110000,90500
dolce vita shoes,0.94,14800,-,9900,1.35,-,-,-,9900,12100,12100,12100,9900,9900,9900,9900,9900,9900,9900,8100
danskos,1,368000,-,368000,1.23,-,-,-,246000,301000,368000,450000,450000,450000,450000,450000,450000,368000,301000,246000
birkenstock outlet,0.94,27100,-,9900,0.67,-,-,-,12100,12100,9900,9900,8100,6600,6600,8100,8100,6600,9900,14800
bridesmaid shoes,0.89,60500,-,22200,0.92,-,-,-,27100,27100,27100,33100,33100,33100,14800,14800,14800,18100,22200,22200
saucony kinvara,0.89,22200,-,14800,1.29,-,-,-,22200,22200,18100,18100,12100,12100,9900,14800,14800,9900,8100,9900
reef flip flops,0.99,40500,-,22200,1.05,-,-,-,40500,33100,27100,22200,14800,9900,12100,9900,8100,14800,22200,27100
moccasins for women,1,33100,-,27100,1.13,-,-,-,14800,18100,18100,27100,22200,27100,60500,49500,33100,22200,14800,9900
desert boots,0.71,201000,-,74000,0.98,-,-,-,49500,49500,49500,74000,60500,74000,90500,90500,90500,74000,74000,49500
red pumps,0.79,74000,-,60500,0.94,-,-,-,40500,49500,60500,74000,74000,60500,60500,49500,74000,49500,40500,33100
moccasin boots,0.92,27100,-,22200,0.86,-,-,-,9900,9900,12100,18100,22200,27100,40500,40500,40500,27100,18100,12100
girls shoes,0.83,450000,-,301000,0.98,-,-,-,246000,246000,301000,368000,301000,246000,246000,301000,301000,301000,301000,246000
track shoes,0.66,60500,-,49500,0.88,-,-,-,22200,33100,60500,135000,90500,60500,40500,40500,27100,27100,27100,22200
griffey shoes,0.3,49500,-,49500,0.35,-,-,-,-,90500,135000,135000,74000,22200,22200,14800,12100,12100,18100,18100
famous footwear locations,0.32,8100,-,8100,0.18,-,-,-,6600,8100,8100,6600,4400,5400,9900,8100,6600,8100,14800,8100
michael antonio,0.45,74000,-,49500,0.55,-,-,-,49500,49500,49500,60500,49500,49500,40500,40500,49500,40500,40500,40500
comfort shoes,0.85,110000,-,90500,1.04,-,-,-,90500,90500,90500,90500,74000,74000,74000,74000,90500,90500,74000,74000
ballroom dance shoes,1,40500,-,27100,1.16,-,-,-,27100,22200,27100,33100,33100,33100,22200,27100,27100,27100,27100,27100
colin stuart,0.68,49500,-,33100,0.85,-,-,-,27100,27100,27100,27100,33100,40500,49500,40500,33100,33100,27100,22200
dc hats,0.75,33100,-,22200,0.51,-,-,-,-,18100,18100,18100,18100,18100,27100,22200,22200,18100,18100,22200
sperry topsiders clearance,1,6600,-,6600,1.24,-,-,-,480,480,480,590,9900,14800,18100,14800,6600,4400,2900,1600
volatile shoes,0.93,9900,-,9900,0.72,-,-,-,9900,12100,12100,12100,8100,5400,6600,8100,9900,9900,9900,9900
andrea shoes,0.38,18100,-,12100,0.25,-,-,-,12100,14800,14800,14800,12100,9900,12100,12100,12100,9900,8100,8100
jambu shoes,1,9900,-,9900,0.96,-,-,-,12100,14800,12100,12100,6600,6600,4400,6600,9900,12100,12100,12100
umbro,0.35,1220000,-,49500,0.62,-,-,-,49500,49500,49500,60500,49500,60500,49500,49500,49500,49500,49500,49500
stacy adams shoes,0.92,12100,-,12100,0.8,-,-,-,-,9900,12100,12100,9900,9900,12100,14800,14800,12100,12100,8100
jordan sneakers,0.54,165000,-,110000,0.38,-,-,-,-,110000,110000,135000,135000,135000,165000,135000,90500,74000,90500,74000
non slip shoes,0.92,33100,-,27100,1.34,-,-,-,27100,27100,27100,27100,27100,27100,22200,22200,22200,22200,22200,18100
pay less shoes,0.26,135000,-,90500,0.25,-,-,-,90500,90500,90500,110000,90500,74000,90500,90500,90500,74000,90500,60500
work shoes,0.76,246000,-,165000,1.35,-,-,-,110000,110000,110000,165000,246000,301000,135000,110000,201000,246000,201000,90500
melissa shoes,0.93,60500,-,14800,0.82,-,-,-,14800,18100,14800,18100,14800,12100,9900,12100,9900,12100,14800,14800
shoelaces,0.45,368000,-,201000,0.47,-,-,-,165000,165000,201000,246000,201000,246000,201000,201000,201000,201000,165000,135000
slip resistant shoes,1,27100,-,22200,1.53,-,-,-,27100,27100,27100,33100,27100,27100,18100,22200,27100,22200,27100,22200
tsubo,0.57,110000,-,40500,0.9,-,-,-,33100,40500,40500,49500,40500,40500,40500,40500,49500,40500,40500,33100
clearance shoes,0.94,110000,-,90500,0.96,-,-,-,74000,60500,74000,90500,90500,110000,90500,90500,74000,74000,90500,90500
cheap sneakers,0.9,246000,-,165000,0.92,-,-,-,135000,135000,165000,201000,165000,165000,165000,165000,165000,135000,165000,135000
jordan 6 rings,0.42,40500,-,33100,0.36,-,-,-,27100,27100,33100,49500,60500,40500,49500,33100,27100,33100,33100,18100
fallen shoes,0.5,33100,-,18100,0.72,-,-,-,12100,12100,12100,18100,14800,18100,18100,18100,14800,14800,22200,18100
hunting boots,0.87,60500,-,40500,0.97,-,-,-,14800,14800,18100,27100,33100,49500,74000,74000,74000,60500,40500,22200
shoe goo,0.28,27100,-,14800,0.43,-,-,-,18100,18100,14800,18100,14800,18100,14800,14800,18100,14800,14800,14800
minnetonka shoes,1,9900,-,8100,0.94,-,-,-,8100,6600,6600,8100,8100,6600,14800,14800,9900,6600,9900,4400
cheap basketball shoes,0.91,18100,-,14800,0.82,-,-,-,12100,12100,12100,14800,14800,14800,14800,27100,18100,8100,8100,8100
dunks,0.25,1830000,-,1000000,0.65,-,-,-,673000,823000,1000000,1220000,1830000,1000000,1000000,823000,673000,550000,673000,550000
michael antonio shoes,0.92,9900,-,8100,0.52,-,-,-,4400,6600,6600,8100,6600,8100,8100,8100,8100,8100,8100,8100
ash shoes,0.88,40500,-,12100,1.14,-,-,-,14800,12100,12100,14800,12100,12100,9900,9900,12100,12100,9900,6600
dansko sale,1,22200,-,22200,1.11,-,-,-,14800,18100,22200,27100,27100,27100,27100,27100,22200,14800,14800,14800
la gear,0.38,74000,-,49500,0.28,-,-,-,-,-,60500,60500,49500,49500,60500,49500,49500,49500,40500,40500
superga,0.59,246000,-,14800,0.56,-,-,-,18100,27100,18100,22200,12100,12100,8100,8100,9900,14800,14800,14800
vans outlet,0.49,27100,-,18100,0.43,-,-,-,14800,12100,14800,14800,12100,14800,27100,22200,14800,12100,22200,18100
john fluevog,0.59,18100,-,9900,0.45,-,-,-,8100,8100,9900,9900,9900,12100,9900,12100,12100,9900,9900,8100
moccasin,0.49,550000,-,368000,0.96,-,-,-,301000,368000,301000,368000,301000,368000,673000,673000,550000,368000,301000,246000
womens sandals,0.98,135000,-,110000,1.26,-,-,-,165000,165000,165000,165000,90500,74000,40500,40500,49500,74000,110000,135000
vaneli shoes,1,9900,-,9900,0.94,-,-,-,8100,9900,9900,12100,9900,8100,6600,8100,12100,12100,8100,8100
men shoes,0.86,1830000,-,1000000,1.27,-,-,-,1000000,1000000,1000000,1220000,1220000,1220000,1220000,1220000,1000000,823000,1000000,823000
chukka,0.57,301000,-,135000,0.97,-,-,-,90500,90500,90500,110000,110000,165000,201000,165000,165000,135000,110000,90500
blue wedding shoes,0.87,22200,-,14800,0.85,-,-,-,18100,18100,18100,22200,18100,22200,9900,12100,12100,9900,12100,12100
new balance stores,0.61,40500,-,27100,1.2,-,-,-,27100,27100,27100,33100,27100,27100,22200,22200,22200,22200,27100,22200
skechers shoes,0.98,90500,-,49500,0.97,-,-,-,40500,40500,49500,49500,49500,49500,49500,40500,40500,49500,60500,49500
clogs for women,1,40500,-,33100,1.19,-,-,-,22200,22200,22200,33100,27100,33100,40500,40500,40500,33100,22200,18100
fila shoes,0.73,40500,-,18100,0.65,-,-,-,18100,22200,27100,33100,18100,18100,18100,14800,14800,14800,18100,14800
spinning shoes,0.97,27100,-,22200,0.77,-,-,-,18100,18100,18100,22200,22200,27100,27100,22200,18100,18100,18100,18100
vera wang shoes,0.91,14800,-,9900,1.03,-,-,-,12100,12100,12100,14800,12100,9900,9900,9900,9900,9900,9900,8100
adio shoes,0.64,27100,-,14800,0.53,-,-,-,9900,8100,8100,12100,14800,18100,14800,14800,14800,12100,18100,14800
slipper socks,0.93,49500,-,33100,0.92,-,-,-,8100,8100,9900,18100,22200,40500,110000,74000,33100,18100,12100,9900
most comfortable shoes,0.59,33100,-,27100,1.21,-,-,-,27100,33100,33100,33100,27100,22200,22200,22200,27100,27100,27100,22200
vivo barefoot,0.63,33100,-,14800,0.6,-,-,-,22200,22200,18100,18100,12100,9900,8100,9900,9900,9900,9900,9900
discount shoes online,0.92,18100,-,12100,1.15,-,-,-,9900,12100,12100,14800,12100,12100,12100,12100,12100,12100,12100,9900
payless careers,0.41,18100,-,18100,0.48,-,-,-,22200,22200,18100,18100,12100,14800,12100,14800,14800,14800,14800,14800
sheepskin,0.79,550000,-,165000,1.15,-,-,-,90500,90500,90500,135000,165000,246000,368000,301000,201000,135000,135000,110000
slippers for women,1,110000,-,74000,1.28,-,-,-,33100,33100,33100,49500,60500,110000,246000,135000,74000,40500,33100,27100
manolo blahnik wedding shoes,0.64,9900,-,5400,0.98,-,-,-,-,5400,4400,4400,5400,8100,5400,5400,5400,5400,6600,6600
kelsi dagger,0.85,22200,-,18100,0.78,-,-,-,18100,18100,18100,22200,14800,18100,22200,18100,18100,14800,14800,9900
five ten,0.26,301000,-,90500,0.93,-,-,-,74000,90500,90500,110000,110000,110000,74000,74000,74000,74000,74000,60500
and1,0.14,368000,-,90500,0.8,-,-,-,74000,90500,90500,135000,165000,110000,90500,74000,74000,74000,60500,74000
wide width shoes,0.95,90500,-,60500,1.43,-,-,-,60500,60500,60500,74000,60500,60500,60500,60500,60500,60500,60500,60500
jelly shoes,0.78,49500,-,22200,0.75,-,-,-,-,33100,33100,27100,22200,14800,9900,9900,18100,14800,22200,27100
western shirts,0.88,110000,-,74000,0.77,-,-,-,74000,74000,60500,90500,90500,90500,90500,74000,90500,74000,74000,74000
cole hahn,0.7,18100,-,18100,0.79,-,-,-,14800,14800,14800,14800,14800,18100,27100,22200,18100,18100,14800,12100
pink heels,0.9,74000,-,49500,0.76,-,-,-,40500,60500,60500,74000,60500,49500,33100,40500,60500,49500,33100,33100
jordan high heels,0.3,18100,-,12100,0.37,-,-,-,6600,9900,12100,18100,18100,14800,22200,27100,14800,5400,4400,3600
inov-8,0.42,135000,-,33100,0.82,-,-,-,40500,40500,49500,49500,40500,40500,33100,33100,33100,27100,22200,22200
canvas shoes,0.83,110000,-,60500,1.08,-,-,-,74000,74000,74000,74000,60500,49500,49500,40500,49500,49500,60500,49500
western clothing,0.67,301000,-,246000,0.75,-,-,-,201000,201000,201000,301000,301000,301000,368000,301000,301000,246000,201000,201000
sigerson morrison,1,27100,-,18100,1.85,-,-,-,18100,22200,14800,18100,14800,18100,18100,18100,18100,14800,14800,14800
dearfoam slippers,1,12100,-,12100,0.68,-,-,-,4400,4400,4400,5400,8100,14800,40500,22200,8100,6600,4400,4400
elevator shoes,0.86,22200,-,12100,2.27,-,-,-,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100
florsheim shoes,0.94,18100,-,12100,1,-,-,-,12100,12100,12100,12100,12100,12100,14800,12100,12100,9900,9900,8100
crampons,0.48,165000,-,22200,0.94,-,-,-,18100,18100,18100,22200,33100,40500,33100,22200,18100,12100,12100,12100
jordan shorts,0.73,22200,-,18100,0.63,-,-,-,22200,22200,22200,22200,18100,14800,22200,18100,12100,12100,18100,18100
air force one shoes,0.71,33100,-,27100,0.73,-,-,-,-,18100,18100,27100,27100,27100,33100,27100,22200,22200,27100,22200
womens winter boots,1,49500,-,33100,1.38,-,-,-,2900,1900,2900,9900,40500,90500,110000,74000,40500,18100,9900,5400
jordan retro 7,0.42,33100,-,27100,0.54,-,-,-,49500,49500,74000,49500,14800,14800,14800,12100,8100,8100,22200,8100
casual shoes,0.85,135000,-,74000,1.4,-,-,-,74000,74000,74000,90500,90500,90500,90500,90500,74000,74000,74000,60500
