Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
girl dresses,0.88,1500000,-,823000,1.04,-,-,-,673000,673000,823000,1000000,1000000,1000000,823000,823000,823000,673000,673000,673000
camilla skovgaard,0.93,14800,-,4400,1.23,-,-,-,4400,5400,6600,5400,3600,5400,4400,4400,4400,4400,4400,4400
newborn clothing,0.87,1000000,-,550000,0.98,-,-,-,450000,368000,450000,673000,550000,550000,450000,550000,550000,550000,450000,450000
kicky pants,0.6,4400,-,4400,0.77,-,-,-,4400,5400,5400,5400,4400,3600,2900,3600,4400,4400,4400,2900
organic baby products,0.84,12100,-,6600,1.82,-,-,-,4400,3600,4400,5400,6600,8100,6600,6600,6600,6600,8100,6600
monogrammed baby gifts,1,4400,-,4400,1.38,-,-,-,3600,2900,2900,4400,4400,4400,3600,5400,4400,4400,5400,5400
baby clothes boutique,0.91,27100,-,22200,0.97,-,-,-,18100,14800,18100,27100,27100,27100,18100,22200,22200,22200,22200,18100
baptism gifts for boys,1,22200,-,6600,1.29,-,-,-,6600,6600,6600,6600,8100,6600,3600,6600,6600,5400,6600,5400
infant headbands,0.89,9900,-,8100,0.64,-,-,-,6600,6600,8100,9900,8100,8100,6600,8100,9900,9900,8100,8100
discount baby clothes,0.95,14800,-,9900,1.24,-,-,-,6600,5400,8100,9900,12100,12100,9900,12100,12100,12100,12100,9900
girl clothes,0.71,1220000,-,673000,0.98,-,-,-,450000,450000,550000,823000,673000,823000,673000,673000,673000,550000,550000,550000
